,ResponseId,Q1,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4,Q4_feat1,Q4_feat3,Q5,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13,Q13_feat1,Q13_feat2,Q13_feat4
261,R_O8pDnT7h6xvhNhT,"2,3,4,5",0,1,1,1,1,0,1,1,0,0,0,"1,2,3",1,1,1,0,0,1.0,1,0,1,1,0,0,0,0,"2,3",0,1,1,0,"1,2",1,1,0,0,"2,3",0,1,1,0,"1,2,3",1,1,1,0,0,"1,2,3,4",1,1,1,1,0,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,2,0,1,0
262,R_2CHBkERoYLJTY7n,"1,2",1,1,0,0,0,0,"1,2",1,1,0,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,1,0,0,0,"1,2",1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
263,R_1X0scqzQO1QO70R,4,0,0,0,1,0,0,5,0,0,0,1,2,0,1,0,0,0,3.0,0,1,1,1,0,0,0,0,3,0,0,1,0,1,1,0,0,0,5,0,0,0,1,1,1,0,0,0,0,3,0,0,1,0,0,0,5,0,0,0,1,1,1,0,0,0,4,0,0,1
264,R_31ym5CUgKEGSDKr,2,0,1,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,1.0,1,0,2,0,1,0,0,0,2,0,1,0,0,3,0,0,1,0,2,0,1,0,0,2,0,1,0,0,0,3,0,0,1,0,0,0,2,0,1,0,0,2,0,1,0,0,2,0,1,0
265,R_1q7Iz8wtkbgEZ6A,2,0,1,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,1.0,1,0,2,0,1,0,0,0,2,0,1,0,0,2,0,1,0,0,2,0,1,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,2,0,1,0,0,2,0,1,0
266,R_2WSHbQRxcxGmb29,2,0,1,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,1.0,1,0,1,1,0,0,0,0,3,0,0,1,0,1,1,0,0,0,2,0,1,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
267,R_3n9uuEpZq0A5987,2,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,3,0,0,1,0,2,0,1,0,0,2,0,1,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
268,R_3dPP09bYVD8MIVa,"2,4",0,1,0,1,0,0,1,1,0,0,0,"1,2",1,1,0,0,0,1.0,1,0,"1,2,3",1,1,1,0,0,"1,2",1,1,0,0,"1,2",1,1,0,0,"1,2",1,1,0,0,"2,3",0,1,1,0,0,"1,2,3",1,1,1,0,0,0,"1,2",1,1,0,0,"1,2",1,1,0,0,"1,2",1,1,0
269,R_2PojR0svPCbVnA1,2,0,1,0,0,0,0,5,0,0,0,1,"1,2,3",1,1,1,0,0,1.0,1,0,1,1,0,0,0,0,3,0,0,1,0,"1,2,3",1,1,1,0,2,0,1,0,0,3,0,0,1,0,0,"1,2,3",1,1,1,0,0,0,"1,2",1,1,0,0,"1,2,3",1,1,1,0,"1,2",1,1,0
270,R_qL5InqX4xYQY6lj,"2,5",0,1,0,0,1,0,3,0,0,1,0,"2,3",0,1,1,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,"2,3",0,1,1,0,"1,3",1,0,1,0,0,"2,3",0,1,1,0,0,0,"1,2",1,1,0,0,5,0,0,0,1,4,0,0,1
271,R_2Y9VtN47I8zNzt5,"1,2,5",1,1,0,0,1,0,1,1,0,0,0,"1,2,3",1,1,1,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,"2,3",0,1,1,0,3,0,0,1,0,0,"1,3,4",1,0,1,1,0,0,"1,2",1,1,0,0,3,0,0,1,0,4,0,0,1
272,R_38WJm3byrUBoM1j,"2,5",0,1,0,0,1,0,3,0,0,1,0,"2,3",0,1,1,0,0,1.0,1,0,1,1,0,0,0,0,3,0,0,1,0,1,1,0,0,0,2,0,1,0,0,"1,3",1,0,1,0,0,3,0,0,1,0,0,0,"1,2",1,1,0,0,1,1,0,0,0,4,0,0,1
273,R_3fHpjKg61PXZGmQ,"1,2,5",1,1,0,0,1,0,5,0,0,0,1,"1,2",1,1,0,0,0,3.0,0,1,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,2,0,1,0,0,"3,4",0,0,1,1,0,"2,3",0,1,1,0,0,0,"1,2,3",1,1,1,0,5,0,0,0,1,4,0,0,1
274,R_2bK2Ra4RqHiOamI,"2,5",0,1,0,0,1,0,1,1,0,0,0,3,0,0,1,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,5,0,0,0,1,3,0,0,1,0,0,"2,3",0,1,1,0,0,0,"1,2",1,1,0,0,1,1,0,0,0,"1,2",1,1,0
275,R_XR16PrSlEB9TmlX,"2,5",0,1,0,0,1,0,3,0,0,1,0,"2,3",0,1,1,0,0,1.0,1,0,1,1,0,0,0,0,3,0,0,1,0,5,0,0,0,1,3,0,0,1,0,"1,2,3",1,1,1,0,0,"2,3",0,1,1,0,0,0,"1,2",1,1,0,0,"1,2,3",1,1,1,0,"1,2",1,1,0
276,R_pRG7Mw8uWavKTfz,"1,2",1,1,0,0,0,0,5,0,0,0,1,"3,4",0,0,1,1,0,1.0,1,0,3,0,0,1,0,0,"1,2",1,1,0,0,3,0,0,1,0,2,0,1,0,0,"3,4",0,0,1,1,0,"1,2,3,4",1,1,1,1,0,0,"2,3",0,1,1,0,5,0,0,0,1,4,0,0,1
277,R_1P7WCdAkHke4zIf,"1,2",1,1,0,0,0,0,1,1,0,0,0,"2,3",0,1,1,0,0,3.0,0,1,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,5,0,0,0,1,"3,4",0,0,1,1,0,3,0,0,1,0,0,0,"1,2",1,1,0,0,5,0,0,0,1,4,0,0,1
278,R_32JfUBlKHMsrFYc,"2,5",0,1,0,0,1,0,3,0,0,1,0,3,0,0,1,0,0,3.0,0,1,1,1,0,0,0,0,"1,3",1,0,1,0,5,0,0,0,1,5,0,0,0,1,"1,3",1,0,1,0,0,3,0,0,1,0,0,0,"1,2",1,1,0,0,1,1,0,0,0,4,0,0,1
279,R_3oL0xPaYZoYrtcq,2,0,1,0,0,0,0,5,0,0,0,1,2,0,1,0,0,0,3.0,0,1,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,2,0,1,0,0,3,0,0,1,0,0,"2,3,4",0,1,1,1,0,0,2,0,1,0,0,5,0,0,0,1,4,0,0,1
280,R_2VCvZszL9a45g28,2,0,1,0,0,0,0,5,0,0,0,1,"1,2,3",1,1,1,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,"2,3",0,1,1,0,"1,2,3",1,1,1,0,0,"2,3",0,1,1,0,0,0,"1,2",1,1,0,0,"1,3",1,0,1,0,"1,2",1,1,0
281,R_2Y9Uap66ABmYrwu,"1,2,3,4,5",1,1,1,1,1,0,"1,2,3",1,1,1,0,"1,2,3,4",1,1,1,1,0,1.0,1,0,"1,2,3,4",1,1,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2,3,4",1,1,1,1,0,"1,2,3,4,6",1,1,1,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2",1,1,0
282,R_3RkYfFI1KSP8xjm,"1,2,5",1,1,0,0,1,0,3,0,0,1,0,"1,2,3,4",1,1,1,1,0,1.0,1,0,3,0,0,1,0,0,1,1,0,0,0,5,0,0,0,1,2,0,1,0,0,"3,4",0,0,1,1,0,"2,3",0,1,1,0,0,0,"1,2,3",1,1,1,0,5,0,0,0,1,4,0,0,1
283,R_1JP0qrQIN0qsrBQ,2,0,1,0,0,0,0,5,0,0,0,1,"3,4",0,0,1,1,0,1.0,1,0,2,0,1,0,0,0,1,1,0,0,0,5,0,0,0,1,"2,3",0,1,1,0,3,0,0,1,0,0,"2,3",0,1,1,0,0,0,2,0,1,0,0,5,0,0,0,1,"1,2",1,1,0
284,R_r2BwMSakNfNGXXb,2,0,1,0,0,0,0,5,0,0,0,1,"2,3",0,1,1,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,5,0,0,0,1,3,0,0,1,0,0,"3,4",0,0,1,1,0,0,2,0,1,0,0,1,1,0,0,0,4,0,0,1
285,R_2PjLGkHnCmnkHMx,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
286,R_2EEnfyhyLaC2vbs,2,0,1,0,0,0,0,3,0,0,1,0,2,0,1,0,0,0,1.0,1,0,1,1,0,0,0,0,3,0,0,1,0,"1,2",1,1,0,0,5,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,0,2,0,1,0,0,5,0,0,0,1,4,0,0,1
287,R_2ZJEbmNN36p6IVL,4,0,0,0,1,0,0,3,0,0,1,0,3,0,0,1,0,0,1.0,1,0,1,1,0,0,0,0,3,0,0,1,0,2,0,1,0,0,2,0,1,0,0,3,0,0,1,0,0,3,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,2,0,1,0
288,R_2bVO86HqMEKrpg8,2,0,1,0,0,0,0,1,1,0,0,0,"1,3",1,0,1,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,"1,2,3",1,1,1,0,3,0,0,1,0,2,0,1,0,0,0,"1,2",1,1,0,0,0,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,2,0,1,0
289,R_2VsSAjRVk9KtvE9,"2,3",0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.0,1,0,3,0,0,1,0,0,"1,2",1,1,0,0,"1,2,3",1,1,1,0,2,0,1,0,0,"2,3",0,1,1,0,0,"1,3",1,0,1,0,0,0,"1,2",1,1,0,0,"1,3",1,0,1,0,"1,2",1,1,0
290,R_33wFQgkgyPVNuGJ,"1,2",1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,3,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,"1,2",1,1,0
291,R_1nZx44TZ0hh75cn,"1,2,4,5",1,1,0,1,1,0,"1,2",1,1,0,0,"1,2,3,4",1,1,1,1,0,1.0,1,0,1,1,0,0,0,0,"2,3",0,1,1,0,"1,2,3",1,1,1,0,"1,2",1,1,0,0,"1,2,4",1,1,0,1,0,"2,3",0,1,1,0,0,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,4,0,0,1
292,R_3k6AuIUeRjNKquU,2,0,1,0,0,0,0,5,0,0,0,1,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3,0,0,1,0,6,0,0,0,0,1,3,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,2,0,1,0
293,R_2tApPSJsRDYpDQa,1,1,0,0,0,0,0,2,0,1,0,0,"2,4",0,1,0,1,0,1.0,1,0,1,1,0,0,0,0,"2,3",0,1,1,0,2,0,1,0,0,1,1,0,0,0,4,0,0,0,1,0,2,0,1,0,0,0,0,3,0,0,1,0,5,0,0,0,1,2,0,1,0
294,R_1dtSV4pJyg6j6aw,7,0,0,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,3.0,0,1,6,0,0,0,0,1,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,0,1,5,0,0,0,1,"1,2",1,1,0,0,1,1,0,0
295,R_3qTE9H0Fu6Eoit6,2,0,1,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,1.0,1,0,2,0,1,0,0,0,3,0,0,1,0,5,0,0,0,1,2,0,1,0,0,3,0,0,1,0,0,3,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,1,0
296,R_qRrsHcsRFV0sa1X,"3,5",0,0,1,0,1,0,1,1,0,0,0,3,0,0,1,0,0,3.0,0,1,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,5,0,0,0,1,3,0,0,1,0,0,7,0,0,0,0,0,1,"1,2",1,1,0,0,5,0,0,0,1,4,0,0,1
297,R_1ovtdh8L0HKWe7x,"1,2,4,5",1,1,0,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,0,3.0,0,1,"1,3",1,0,1,0,0,"2,3",0,1,1,0,"2,3",0,1,1,0,"2,3",0,1,1,0,"1,2,3,4",1,1,1,1,0,"3,4,6",0,0,1,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,4,0,0,1
298,R_3QGhY1EByZtjVXq,2,0,1,0,0,0,0,5,0,0,0,1,3,0,0,1,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,5,0,0,0,1,"1,2,3",1,1,1,0,0,"1,2,3,4",1,1,1,1,0,0,"1,2",1,1,0,0,1,1,0,0,0,"1,2",1,1,0
299,R_3ReDl7z6SXgejMr,"1,2,5",1,1,0,0,1,0,5,0,0,0,1,"1,2,4",1,1,0,1,0,3.0,0,1,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,"2,3",0,1,1,0,"1,2,3",1,1,1,0,0,"2,3",0,1,1,0,0,0,5,0,0,0,1,1,1,0,0,0,"1,2",1,1,0
300,R_3noNQ4Mw6T4xCdW,"2,4",0,1,0,1,0,0,3,0,0,1,0,"2,3",0,1,1,0,0,3.0,0,1,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,5,0,0,0,1,"1,3",1,0,1,0,0,3,0,0,1,0,0,0,"1,2",1,1,0,0,5,0,0,0,1,"1,2",1,1,0
301,R_T1TxfwDQHLr0Hlf,"1,2",1,1,0,0,0,0,5,0,0,0,1,"1,2,3,4",1,1,1,1,0,1.0,1,0,1,1,0,0,0,0,"2,3",0,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"2,3,4",0,1,1,1,0,2,0,1,0,0,0,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2",1,1,0
302,R_3neFuKoBL4y7nqB,2,0,1,0,0,0,0,5,0,0,0,1,3,0,0,1,0,0,1.0,1,0,"1,2",1,1,0,0,0,4,0,0,0,1,5,0,0,0,1,2,0,1,0,0,3,0,0,1,0,0,"1,2,3,4",1,1,1,1,0,0,5,0,0,0,1,5,0,0,0,1,4,0,0,1
303,R_DIeuxO6KrKecPNT,7,0,0,0,0,0,1,5,0,0,0,1,2,0,1,0,0,0,1.0,1,0,1,1,0,0,0,0,"1,2",1,1,0,0,"1,2,3",1,1,1,0,2,0,1,0,0,3,0,0,1,0,0,"1,2",1,1,0,0,0,0,5,0,0,0,1,5,0,0,0,1,4,0,0,1
304,R_3FQ1evc6qWDZ9po,2,0,1,0,0,0,0,3,0,0,1,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,2,0,1,0,0,3,0,0,1,0,0,3,0,0,1,0,0,0,"1,2",1,1,0,0,"1,3",1,0,1,0,"1,2",1,1,0
305,R_2VyzzIlxt0G28Kz,"1,2",1,1,0,0,0,0,5,0,0,0,1,"2,3,4",0,1,1,1,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,"2,3",0,1,1,0,"1,2,3",1,1,1,0,0,"2,3,4",0,1,1,1,0,0,5,0,0,0,1,1,1,0,0,0,"1,2",1,1,0
306,R_25So0VIIGB2tTLe,"1,2,5",1,1,0,0,1,0,1,1,0,0,0,"1,2",1,1,0,0,0,3.0,0,1,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,2,0,1,0,0,3,0,0,1,0,0,3,0,0,1,0,0,0,"1,2",1,1,0,0,5,0,0,0,1,4,0,0,1
307,R_1OIHwV4g9qF12oc,2,0,1,0,0,0,0,1,1,0,0,0,"1,2,3",1,1,1,0,0,1.0,1,0,"1,3,4",1,0,1,1,0,"2,3",0,1,1,0,"1,2",1,1,0,0,2,0,1,0,0,3,0,0,1,0,0,3,0,0,1,0,0,0,"1,2",1,1,0,0,"1,2,3",1,1,1,0,2,0,1,0
308,R_3F1ZehsYbSg9wM0,"1,2,5",1,1,0,0,1,0,3,0,0,1,0,"1,2,3",1,1,1,0,0,1.0,1,0,1,1,0,0,0,0,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,"1,2,3",1,1,1,0,0,"2,3",0,1,1,0,0,0,"1,2",1,1,0,0,1,1,0,0,0,4,0,0,1
309,R_1K0YfOhbOo9Dwd3,2,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,"2,3",0,1,1,0,"1,2",1,1,0,0,"2,3",0,1,1,0,1,1,0,0,0,0,"1,6",1,0,0,0,1,0,2,0,1,0,0,1,1,0,0,0,2,0,1,0
310,R_3P7F797bKSRLHHC,"2,4",0,1,0,1,0,0,5,0,0,0,1,3,0,0,1,0,0,3.0,0,1,1,1,0,0,0,0,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,"1,2,3",1,1,1,0,0,3,0,0,1,0,0,0,5,0,0,0,1,5,0,0,0,1,1,1,0,0
311,R_A5m9akozHzmB4Gd,2,0,1,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,5,0,0,0,1,3,0,0,1,0,0,7,0,0,0,0,0,1,2,0,1,0,0,1,1,0,0,0,4,0,0,1
312,R_2aG2wpS0bK3b350,2,0,1,0,0,0,0,5,0,0,0,1,6,0,0,0,0,1,1.0,1,0,2,0,1,0,0,0,3,0,0,1,0,5,0,0,0,1,5,0,0,0,1,3,0,0,1,0,0,2,0,1,0,0,0,0,2,0,1,0,0,5,0,0,0,1,"1,2",1,1,0
313,R_3IQWP3jFtCvmZc6,"1,2",1,1,0,0,0,0,3,0,0,1,0,"3,4",0,0,1,1,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,5,0,0,0,1,3,0,0,1,0,0,"2,3",0,1,1,0,0,0,"1,2",1,1,0,0,3,0,0,1,0,"1,2",1,1,0
314,R_2DMl960hfAgAv0v,2,0,1,0,0,0,0,5,0,0,0,1,3,0,0,1,0,0,1.0,1,0,"2,3",0,1,1,0,0,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,3,0,0,1,0,0,4,0,0,0,1,0,0,"1,2",1,1,0,0,3,0,0,1,0,"1,2",1,1,0
315,R_3MSW1sXc3EnbN9m,"2,4,5",0,1,0,1,1,0,5,0,0,0,1,"1,3",1,0,1,0,0,3.0,0,1,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,5,0,0,0,1,"1,2,3",1,1,1,0,0,3,0,0,1,0,0,0,"1,2",1,1,0,0,5,0,0,0,1,"1,2",1,1,0
316,R_3Lhc2EMEzqdN0PW,1,1,0,0,0,0,0,5,0,0,0,1,"3,4",0,0,1,1,0,1.0,1,0,1,1,0,0,0,0,4,0,0,0,1,5,0,0,0,1,"2,3",0,1,1,0,3,0,0,1,0,0,2,0,1,0,0,0,0,"1,2",1,1,0,0,1,1,0,0,0,4,0,0,1
317,R_3qaGPssc4PVLD1k,3,0,0,1,0,0,0,3,0,0,1,0,3,0,0,1,0,0,3.0,0,1,1,1,0,0,0,0,1,1,0,0,0,3,0,0,1,0,5,0,0,0,1,"1,2,3",1,1,1,0,0,3,0,0,1,0,0,0,"1,2",1,1,0,0,1,1,0,0,0,4,0,0,1
318,R_3qfYSJzEtn0vHvW,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,3.0,0,1,3,0,0,1,0,0,1,1,0,0,0,2,0,1,0,0,2,0,1,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,2,0,1,0
319,R_3D6fcvSzqnF8nTS,2,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,4,0,0,0,1,1,1,0,0,0,2,0,1,0,0,6,0,0,0,0,1,3,0,0,1,0,0,0,2,0,1,0,0,5,0,0,0,1,2,0,1,0
320,R_2bT2H9B2h8E1nrO,4,0,0,0,1,0,0,5,0,0,0,1,"1,2,3",1,1,1,0,0,3.0,0,1,1,1,0,0,0,0,4,0,0,0,1,3,0,0,1,0,5,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,0,1,5,0,0,0,1,3,0,0,1,0,1,1,0,0
321,R_3KCK8uIU7jTbXfZ,"2,5",0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,3,0,0,1,0,5,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,0,1,2,0,1,0,0,5,0,0,0,1,2,0,1,0
322,R_8B2CqntDftu3bZ7,2,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,2,0,1,0,0,4,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
323,R_5gSJzhDDrIJKeFr,2,0,1,0,0,0,0,5,0,0,0,1,3,0,0,1,0,0,1.0,1,0,2,0,1,0,0,0,4,0,0,0,1,3,0,0,1,0,5,0,0,0,1,3,0,0,1,0,0,3,0,0,1,0,0,0,1,1,0,0,0,5,0,0,0,1,1,1,0,0
324,R_2rZNizRh9slLUqw,"1,2",1,1,0,0,0,0,5,0,0,0,1,"1,2,3,4",1,1,1,1,0,1.0,1,0,"3,4",0,0,1,1,0,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,"3,4",0,0,1,1,0,"2,3",0,1,1,0,0,0,"1,2,3",1,1,1,0,5,0,0,0,1,4,0,0,1
325,R_2P6defCjhDtsaNa,"1,5",1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,2,0,1,0,0,1,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,3,0,0,1,0,1,1,0,0,0,2,0,1,0
326,R_sAtZMo37bZr5QGZ,2,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,2,0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
327,R_2Qt70zMMKOZVXcD,"2,4",0,1,0,1,0,0,1,1,0,0,0,"1,2,3",1,1,1,0,0,1.0,1,0,1,1,0,0,0,0,"2,3",0,1,1,0,"1,2,3",1,1,1,0,"2,3",0,1,1,0,2,0,1,0,0,0,6,0,0,0,0,1,0,"1,2",1,1,0,0,1,1,0,0,0,"1,2",1,1,0
328,R_2AMfybyEj8v264w,1,1,0,0,0,0,0,2,0,1,0,0,3,0,0,1,0,0,1.0,1,0,1,1,0,0,0,0,2,0,1,0,0,1,1,0,0,0,2,0,1,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,3,0,0,1,0,2,0,1,0
329,R_25sl2LhadAAoJA2,"2,5",0,1,0,0,1,0,1,1,0,0,0,"1,3",1,0,1,0,0,1.0,1,0,"2,3",0,1,1,0,0,3,0,0,1,0,"1,2,3",1,1,1,0,5,0,0,0,1,"1,2",1,1,0,0,0,7,0,0,0,0,0,1,"1,2",1,1,0,0,"1,2,3",1,1,1,0,"1,2",1,1,0
330,R_1LRxkmw6TgXCBqj,"1,2,5",1,1,0,0,1,0,"1,3",1,0,1,0,"1,2,3,4",1,1,1,1,0,1.0,1,0,"1,3,4",1,0,1,1,0,4,0,0,0,1,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2,3,4",1,1,1,1,0,"2,3",0,1,1,0,0,0,"1,2",1,1,0,0,"1,2,3",1,1,1,0,2,0,1,0
331,R_2CxCYkcJ92zUt6F,"1,2,3,4,5",1,1,1,1,1,0,"1,2,3",1,1,1,0,"1,2,3,4",1,1,1,1,0,1.0,1,0,"1,2,3,4",1,1,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2,3,4",1,1,1,1,0,"1,2,3,4",1,1,1,1,0,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2",1,1,0
332,R_2qmZ21NboeyD2k5,"1,2,3,4,5",1,1,1,1,1,0,"1,2,3",1,1,1,0,"1,2,3,4",1,1,1,1,0,1.0,1,0,"1,2,4",1,1,0,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2,3,4",1,1,1,1,0,"1,2,3,4",1,1,1,1,0,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2",1,1,0
333,R_1jU1rSV5bclUuOB,"2,3",0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,4,0,0,0,1,"1,2",1,1,0,0,"1,2,3",1,1,1,0,2,0,1,0,0,0,3,0,0,1,0,0,0,"1,2",1,1,0,0,"1,2",1,1,0,0,2,0,1,0
334,R_3spkW99stNzucXv,2,0,1,0,0,0,0,3,0,0,1,0,6,0,0,0,0,1,3.0,0,1,1,1,0,0,0,0,4,0,0,0,1,"1,2,3",1,1,1,0,5,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,0,1,"1,2,3",1,1,1,0,1,1,0,0,0,2,0,1,0
335,R_WjsBb2xtWg7VpXb,"1,4",1,0,0,1,0,0,"2,3",0,1,1,0,"1,2,3,4",1,1,1,1,0,1.0,1,0,"1,3",1,0,1,0,0,"2,3",0,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"2,3,4",0,1,1,1,0,"2,3,4",0,1,1,1,0,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,1,1,0,0
336,R_1PRSxLZryU7qTgg,2,0,1,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,2,0,1,0,0,2,0,1,0,0,1,1,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,1,1,0,0
