,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4_feat1,Q4_feat3,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13_feat1,Q13_feat2,Q13_feat4,Laptop_Q1_feat1,Laptop_Q1_feat2,Laptop_Q1_feat3,Laptop_Q1_feat4,Laptop_Q1_feat5,Laptop_Q1_feat7,Laptop_Q2_feat1,Laptop_Q2_feat2,Laptop_Q2_feat3,Laptop_Q2_feat5,Laptop_Q3_feat1,Laptop_Q3_feat2,Laptop_Q3_feat3,Laptop_Q3_feat4,Laptop_Q3_feat6,Laptop_Q4_feat1,Laptop_Q4_feat3,Laptop_Q5_feat1,Laptop_Q5_feat2,Laptop_Q5_feat3,Laptop_Q5_feat4,Laptop_Q5_feat6,Laptop_Q6_feat1,Laptop_Q6_feat2,Laptop_Q6_feat3,Laptop_Q6_feat4,Laptop_Q7_feat1,Laptop_Q7_feat2,Laptop_Q7_feat3,Laptop_Q7_feat5,Laptop_Q8_feat1,Laptop_Q8_feat2,Laptop_Q8_feat3,Laptop_Q8_feat5,Laptop_Q9_feat1,Laptop_Q9_feat2,Laptop_Q9_feat3,Laptop_Q9_feat4,Laptop_Q9_feat6,Laptop_Q10_feat1,Laptop_Q10_feat2,Laptop_Q10_feat3,Laptop_Q10_feat4,Laptop_Q10_feat6,Laptop_Q10_feat7,Laptop_Q11_feat1,Laptop_Q11_feat2,Laptop_Q11_feat3,Laptop_Q11_feat5,Laptop_Q12_feat1,Laptop_Q12_feat2,Laptop_Q12_feat3,Laptop_Q12_feat5,Laptop_Q13_feat1,Laptop_Q13_feat2,Laptop_Q13_feat4
Laptop_Q1_feat1,0.1614481396804072,-0.09288027260083864,0.2407878503743068,0.1400910659833948,0.013551198205014917,-0.041039919543928216,0.13632863526002614,0.3677758888977187,0.21375352601563868,-0.15218950558637456,0.0934847683803379,0.07748785563900953,-0.03349545188085355,0.09429584119089891,-0.039584739066356955,0.11983864182969457,-0.11983864182969457,0.05523891884696342,0.18799129490747338,0.23652144417518878,0.22060978179080365,-0.03148710187517287,0.10136601891404816,0.19857580753612444,0.0958862026614388,-0.06480799615035801,0.1820180969477285,0.10531799130762401,0.15563822089985913,-0.13095475440228796,0.2863444749891183,0.052532375929940055,0.1319633493040401,-0.11717286544310072,0.08684159817028603,0.12805367495886588,-0.024364433305790214,0.17169737430061852,-0.056154860615619695,0.1044717729252166,0.07324649761366352,0.0517260267553838,0.14413053449358032,0.10964127049007354,-0.04648883665138214,0.08599332859108953,-0.03930450067845642,0.1795901019484783,-0.06057743839506081,0.11549790470120426,0.20925679610286435,0.1925140426529197,-0.14356772559041225,0.12010426271079007,0.1037855406767859,-0.15218950558637453,1.0,0.27521580843166865,0.48693689869585743,0.24975642759273975,0.3091980564224992,-0.027681826617913227,0.3951289236830785,0.5950197667626942,0.5498621328287004,-0.04383149529108497,0.4441806927042175,0.36777588889771884,0.29256676806693527,0.4799747718638778,-0.025588315785957917,0.5568239488859191,-0.05839314142358265,0.41224403939860893,0.5265546040878564,0.5295815295815307,0.5296308823481775,-0.023322416756725195,0.6438776340353478,0.45688812158313474,0.344811753445199,-0.03653144614543049,0.44418069270421756,0.38089095977811704,0.36712028442144073,0.029204295851482716,0.7754629704507315,0.3519019804363192,0.5080025696869519,-0.056154860615619695,0.43536596405584566,0.4027244951366652,0.2975435552617666,0.6755084703254426,-0.03148710187517297,0.6563940869900312,0.533620665677827,0.2699687627474858,0.5295815295815293,0.13348717966755183,-0.02558831578595794,0.44418069270421773,0.36344536225846874,0.667869207124403,-0.029639610977269845,0.46151350274288844,0.4026803617521924,0.4190028235692199,-0.03808382607098808,0.38451477453475863,0.3902210936126211,-0.03324279446082113
Laptop_Q1_feat2,0.01958482192732942,0.04738833666629222,0.30844451607089735,0.3055133662293469,0.12605107504803834,-0.07370358194190448,0.0556965075146567,0.23867566941877646,0.24085722198936727,-0.2317779955912504,0.06516423012339455,0.13916042187848657,0.10853678252553212,0.16934587921292446,-0.07109022366145862,-0.008581267501025402,0.008581267501025402,0.09920356148022069,0.06605663052100447,0.17940954903971915,0.11241635980674099,-0.05654767891749541,-0.10376525577415559,0.24080350533239314,0.15131739035522285,-0.017836185053357306,0.17790394502004908,0.21026416729828593,0.1717267906577543,-0.19419299712882002,0.10930832337581153,0.13568129489855846,0.23699294825243888,-0.14264375010854144,0.17665175288859056,0.27162197066978755,0.06682130060888754,0.07366835896165203,-0.10084850108902997,0.008581267501025416,0.15202242145872713,0.09289475939186144,-0.00950366786610125,0.026002328841473243,-0.08348929090495447,0.07166361085562986,0.110808783093134,0.08320089495916509,-0.07412251439103965,0.10570817877790922,0.2340077273854218,0.16246777581979163,-0.15258200795038981,0.15368759758603165,0.18638842830743363,-0.16946934257084378,0.27521580843166865,1.0,0.44000567669472196,0.5753023373911776,0.5552887174503452,-0.0497137859700507,0.6754314612772987,0.528499348022101,0.3641310841297204,0.10425438560850185,0.5616920053780112,0.6604886331371955,0.6494069188545687,0.4080162652729323,-0.04595405035497173,0.5954080049643178,0.3238094220508425,0.6234989303885267,0.5087780595868446,0.500502320795068,0.37188556925031907,-0.04188472281658882,0.42445426173044143,0.5912143080257757,0.5499103614290701,0.15043178934296808,0.5279760057917045,0.6174953766842117,0.5141336161716943,0.23055261440771488,0.36647039430247313,0.7023446543005305,0.5357254659594567,0.2312384822950477,0.4504700195436329,0.6885843338335429,0.7537154571716755,0.3712393108153153,-0.05654767891749539,0.4121159263705978,0.6110563890954331,0.6912158092666636,0.387859064613367,0.1473515240194584,-0.04595405035497181,0.6628400041369317,0.7111364632887837,0.37188556925031907,0.012500930937753485,0.6069935442160374,0.5674057560371566,0.4309788348311233,0.24344699154369087,0.5691264243563203,0.7621377854067906,0.05825343647556297
Laptop_Q1_feat3,0.05508000723813929,0.028273342412847707,0.4505517122660471,0.22107510245315773,0.053073417596319235,-0.037004714563909115,0.21788472864683267,0.29903293211579446,0.1249176911648796,-0.13722563972909765,0.10836162283601017,0.09437193464519571,0.08978343704563174,0.1688004145697835,-0.03569261310732928,0.10805563909275401,-0.10805563909275401,0.041474391520278354,0.17405198696220087,0.21839859612561607,0.3278264568890815,-0.02839116719242894,0.03331709978447861,0.28372047746651674,0.17383864464898752,-0.05843582116275686,0.1890547915664457,0.22223032205487192,0.15837378453383724,-0.1489478015531839,0.14806425569923468,0.10271379435009666,0.17051700871724979,-0.10565197223927741,0.12678689827866865,0.17122726082547354,0.11127466418772164,0.11117527473020518,-0.05063349566835461,0.18034549355012913,0.15172809640976986,0.11289145005388229,0.1340418038895277,0.07025898047193176,-0.041917872885964616,0.10178008147531828,0.08165551174429077,0.16638243686894677,-0.05462122834872045,0.127973565372943,0.29547053849194477,0.19275496256617927,-0.12945158677458568,0.08754016563928717,0.1859342822869318,-0.1372256397290977,0.48693689869585743,0.44000567669472196,1.0,0.28884483253325427,0.539742974974901,-0.024960041442260883,0.44780449092000674,0.6630605764511353,0.45108661657800536,-0.03952181169409447,0.44000567669472174,0.4184995201914659,0.45055171226604723,0.6733714717138661,-0.02307237276176954,0.440005676694722,0.013112492331209391,0.36193268604443046,0.40979295017069767,0.5906216988100637,0.5883521243755012,-0.021029265764017126,0.38152755472011646,0.5846619989334413,0.45596000295401157,-0.03293953185681806,0.44000567669472185,0.43253728433661,0.5496936751937377,-0.040733574072261386,0.563631989549999,0.5292694804778559,0.5683501471845827,-0.050633495668354574,0.4896195782508064,0.5197826568668542,0.39939941219010267,0.49167319729914066,-0.028391167192428998,0.7300391027748182,0.5174773664460305,0.4210547069515527,0.5906216988100625,0.15128266991489642,-0.023072372761769547,0.5020748461462486,0.3619326860444305,0.7406974719103807,-0.026725328806387647,0.40552812299897933,0.4543288746029075,0.40769764617498905,-0.03433927573249771,0.4381533620029891,0.38778307432613424,-0.029974233234367605
Laptop_Q1_feat4,0.0579243429254197,0.06654350245210017,0.1846414758230653,0.46814114542019514,0.14628317287899925,-0.07977393031014317,0.03514349521732268,0.11600678571420953,0.15477727714052994,-0.10060545457319064,0.14133896515257252,0.12917497587072332,0.07903711456113915,0.15477727714052955,-0.029794620858928894,-0.10363100410706337,0.10363100410706337,0.1648134818949316,-0.036016690120484626,0.12167911248230541,0.09280776797497543,-0.06120503886392362,-0.08381894297496884,0.17618493269610147,0.14355487273232648,0.028415329463254247,0.21195523290647444,0.16139838261982392,0.12753993706791558,-0.10919942739941238,0.17381812995645227,0.07032195753524112,0.2734253420263656,-0.10033000555003059,0.06801619522386812,0.19730674724513164,0.05279730668346089,0.16886274906794643,-0.07447191499641778,-0.02258458993615937,0.04263165722402207,0.11933824065250857,0.05711448911368054,0.04080032707030739,-0.049563407375438275,0.10703601248387674,0.05424388297164544,0.15594861159534384,-0.01999171714826536,0.08891952288875853,0.21491221475217173,0.18824654029024127,-0.12078010936901792,0.25995286336332285,0.18951466190126265,-0.21773894811197833,0.24975642759273975,0.5753023373911776,0.28884483253325427,1.0,0.2679388119391898,-0.0538082952407148,0.6512284088903127,0.28435265260118897,0.4144134794331653,0.30176181105687594,0.6386847510408984,0.6649808329488752,0.7673435195628421,0.3769685174625247,0.02137900156905538,0.575302337391178,0.4237395700198586,0.786348149918361,0.3308518793915419,0.3556349651678146,0.34358716462497924,-0.04533441755468472,0.3877533760958121,0.5060117307108879,0.6969112597885242,0.182820380149943,0.7020671646906176,0.6579282801364488,0.6050662059021844,0.33070914591692596,0.2843526526011892,0.5457424680381483,0.49269453446017347,0.4804502401768896,0.44981372881504145,0.6317382618851808,0.7202876956118226,0.40781023761383833,0.05547825160180275,0.2679937277122784,0.39926078163547474,0.8522759653034372,0.4615135027428879,0.13317540636255146,0.02137900156905548,0.6386847510408991,0.7314318052582529,0.26580284818904654,0.06595271043134412,0.6723318713450289,0.5198569524402584,0.6923620295754751,0.21908643347600396,0.7162980408073867,0.6694119778278006,0.15712322614603189
Laptop_Q1_feat5,0.02743673256787358,0.0938125184965903,0.2582551833905506,0.19812134787875563,0.2000808181912388,-0.04475740952106077,0.13395256934292324,0.17828386222781492,0.17966824696111874,-0.13395866584751598,0.11346933454639216,0.1607150268469071,0.15554516652923933,0.10617784732583047,-0.04317041546050966,-0.007301926434794049,0.007301926434794049,0.10559843723945381,0.07563197818213091,0.15909203031204072,0.25763644124414153,-0.03433927573249766,-0.02963567088676979,0.16462551687068605,0.19237331870274496,-0.020038506450327547,0.17762771004738875,0.13853961063570824,0.15463173185915513,-0.11696875344162518,0.13140135795759397,0.07467005996831162,0.16857269265786548,-0.09295517339324737,0.2136020496902036,0.1892657187900962,0.13458732956221092,0.1032033413959453,-0.06124149659896759,0.07629983999255661,0.1344091024988488,0.13654284112262632,0.11616196099312955,0.03814340890588607,-0.05069990202920484,0.10538222973721886,0.0987627987909258,0.15113993424734828,-0.06606468161036375,0.13736317710437035,0.2116525877454981,0.19390069755507824,-0.12412320838379498,0.05277726751686961,0.1303715779043346,-0.06992563789107839,0.3091980564224992,0.5552887174503452,0.539742974974901,0.2679388119391898,1.0,-0.030189309920619623,0.4596604022387309,0.3764421035118868,0.36255816606538005,0.022711287433333786,0.3993678544970186,0.5284075916631605,0.4493816074207877,0.5552611109074241,-0.027906164079110108,0.34739423351257637,0.211655716429574,0.41274214486629135,0.32936862903960307,0.39601852704587104,0.6123968929290934,-0.025435014722294605,0.3047638475577805,0.3536663404528004,0.46835433092012235,0.12667251244362043,0.3473942335125762,0.34078755221589846,0.49701278998740145,0.08800773136778685,0.37644210351188767,0.42322058109905303,0.5342278917278528,0.1093972033263605,0.45738663786261,0.4149124296670752,0.5528510671504684,0.5105642633827879,-0.03433927573249772,0.5092293033490732,0.41770971914749844,0.5092680263011854,0.48283899766924127,0.1196874974461381,-0.02790616407911016,0.5033150964659033,0.5028050225278792,0.484830511398816,-0.03232443487455275,0.46334832579193136,0.4227843924414245,0.376858661894956,0.03858441877611197,0.43636099508944765,0.44276022656578073,0.05465988141096379
Laptop_Q1_feat7,-0.07659554019240578,-0.2660913048440456,0.009101237716573929,0.044745883837741744,-0.10855451230314352,0.4724976557107906,-0.02709642583484417,0.015326292468843978,-0.03347381237526455,0.09545274518694885,0.0002622799813906294,-0.057274313905156235,-0.06245243640506047,-0.0334738123752644,0.17738793920069615,-0.18442257779218785,0.18442257779218785,-0.07866285964824685,-0.010226844674401613,-0.05618536115695496,0.044507782098168434,0.36251488761378897,-0.09343186689927492,0.008427766800164365,-0.03066078036186797,0.22206038165637992,0.023502366463160503,0.019550820449833247,-0.01527339210725442,0.03963735838166077,-0.02197029584738861,-0.09129746509885817,-0.0534845896597246,0.1422101881548639,-0.07991099497704816,0.010900135856093677,-0.17829060682136494,-0.016810830054638033,0.26261107023876723,-0.0018570825029423593,-0.046535962025672964,-0.08380656175027612,0.021955991828299357,0.0933793299105002,0.23413501052762814,-0.13538639644871878,-0.1439053973184638,-0.013578888795107574,0.24054333484281068,-0.02389238069829961,0.01387812895956349,0.005264150833765569,0.061404786097672595,0.005277310121321367,-0.04918263648320245,0.05223386333841427,-0.027681826617913227,-0.0497137859700507,-0.024960041442260883,-0.0538082952407148,-0.030189309920619623,1.0,-0.04887142499988762,-0.02895872771493864,-0.03581084532537884,0.6315510441539426,0.09060391295840495,0.015326292468844755,-0.055398838274799814,-0.020284033284078122,0.7669296394075256,-0.04971378597005087,0.4740595546506034,0.0007458606550917756,0.06847343076202428,-0.027681826617913217,-0.01848783959506095,0.842517261546348,0.0604396977068264,-0.04269140373034969,-0.04802015056199608,0.6453659319329187,0.16076276242263157,0.08792757492881087,0.03011700930012682,0.33480298248647905,-0.028958727714938622,-0.04715941946950263,-0.033653700303829234,0.49295513005357966,-0.03886989846435559,-0.04802015056199636,-0.054606587043818114,-0.021943573667711606,0.8791481263551911,-0.026351790986927647,-0.03685201940849065,0.002070088471685362,0.08951655620598055,0.1757170772959919,0.7669296394075268,-0.0497137859700508,0.0007458606550917756,-0.018487839595060947,0.7971695217515642,0.07808271414630007,0.039273864108251205,-0.04628864338339228,0.5105642633827897,0.06936730945648549,0.007634944547461142,0.5872684848515293
Laptop_Q2_feat1,-0.013969379910306738,-0.010990354701001445,0.22227859160800098,0.36908422909870603,0.09704265499338412,-0.07245473276299651,0.1283505783748276,0.1798079112280192,0.15329526421246084,-0.20551892002935224,0.0779454352238292,0.0693354781879636,0.059409419674218096,0.08079876111778657,-0.06988565578146104,0.030065421712817248,-0.030065421712817248,0.12046748155595158,0.044081448664288286,0.15469911782929185,0.07564051268637165,-0.05558952301075918,-0.0543432168491524,0.25024371318039496,0.14041282103875488,-0.047809773039876456,0.25269527528316255,0.15673396903632159,0.11583824466136743,-0.18775457340924936,0.1416658621467711,0.04512169901474087,0.1802788610288193,-0.11523737351574614,0.12470981740819144,0.19920493665168437,0.016092987618473577,0.05319457342084136,-0.09913970262278461,0.060687610494390504,0.017959056382154337,0.08726700556630274,0.020634718995854014,0.06441326530612297,-0.08207463059066442,0.14800442726462365,0.028527045806570638,0.08914330112345076,-0.07180153351981904,0.11766580070905742,0.21915250425662733,0.1245268376407177,-0.14676325600803877,0.2691875718999067,0.1361399633226744,-0.20551892002935243,0.3951289236830785,0.6754314612772987,0.44780449092000674,0.6512284088903127,0.4596604022387309,-0.04887142499988762,1.0,0.42828817034431627,0.2813607017157294,-0.07738317504542816,0.6412509806227797,0.6074318886603132,0.6622089871409292,0.4150489428971011,-0.045175395145262656,0.6070704999682631,0.2952766456588646,0.7251120754191772,0.3704248212508198,0.4522264543216796,0.29440138698522866,-0.041175019158773335,0.5254658981945094,0.563585282175638,0.5959742902365753,0.045012246922461564,0.64125098062278,0.5957885079413008,0.597965533142823,0.14594201752380853,0.428288170344316,0.5726359125058009,0.4977249646574631,0.2749290827363353,0.5853695148540229,0.5959742902365758,0.6408256670852962,0.30675546227608097,-0.055589523010759236,0.5392065196991574,0.44601082149926735,0.7048639567278936,0.45222645432167907,0.15053056825625014,-0.0451753951452626,0.675431461277299,0.6066522725694379,0.378295488521229,0.01430839207798876,0.747611790230313,0.4596935996272803,0.5125682630060193,0.0381434089058859,0.7348020473140155,0.6832703330018737,-0.05868914500126919
Laptop_Q2_feat2,0.04169430584446045,0.047099252189540745,0.3241180104071936,0.2133018063959591,-0.036185875790599314,-0.04293299975900203,0.11813418197343022,0.45089322392802295,0.11947349898775368,-0.1592096690069937,0.07086979477327866,0.1541639313517346,-0.019686745213887212,0.15765816631129134,-0.04141069504234681,0.12536653185409524,-0.12536653185409524,-0.0183503649114244,0.2599366486481872,0.31889364011625476,0.20717138050869383,-0.03293953185681804,0.01685287762716666,0.3291734940869943,0.11247469824853533,-0.06779744487867481,0.1625194783152801,0.22399449233523808,0.17223522562519164,-0.17280976231130193,0.18529861771556005,0.13020557044633424,0.11563155996632496,-0.12257778913152094,0.036605182693164595,0.2431383187369189,0.022820929103483233,0.11506229580602788,-0.05874515944644129,0.12558647313804955,0.18697060036242075,0.0605174519449926,0.09038455167137315,0.04501224692246166,-0.04863326329413724,0.06283889695659911,0.094737011414701,0.12204220210788815,-0.06337174090295894,0.0941632458418349,0.34280595614265214,0.13800830072857542,-0.15019018547480464,0.10156440752444157,0.18298173564540213,-0.15920966900699374,0.5950197667626942,0.528499348022101,0.6630605764511353,0.28435265260118897,0.3764421035118868,-0.02895872771493864,0.42828817034431627,1.0,0.3806993983114598,-0.04585334468686263,0.47448969678222463,0.5028703070258086,0.32411801040719457,0.45804130824262673,-0.026768647884309296,0.5825089992619774,-0.06108668717010097,0.34192304982007,0.734631329209591,0.5950197667626945,0.5058565932914532,-0.024398227972256506,0.467074756173041,0.6171047082414418,0.43644731234779577,-0.03821656050955401,0.4204800455423477,0.5728986068999792,0.4051965437641813,-0.04725923565245709,0.6539278131634807,0.5577022968534454,0.4834482592465679,-0.05874515944644133,0.41321970546505565,0.6030536634313827,0.3797207878818702,0.5329784886582744,-0.032939531856818076,0.626551394972141,0.7162741146566369,0.34682411134292185,0.5047981649186761,0.12619188198994788,-0.0267686478843093,0.4204800455423478,0.48230959168574233,0.6384202986073801,-0.031006820312646073,0.43665106127805786,0.6310824631118718,0.3394875085832611,-0.03984054826855786,0.36246577978525696,0.515414106426081,-0.03477621063675161
Laptop_Q2_feat3,0.07902477342790377,-0.03015224250008985,0.23707041881076427,0.2103627194080734,0.02241523301501403,-0.053091663033629444,0.090580563502836,0.21477819689055838,0.2736623760410839,-0.14202379711255864,0.07407265405616291,0.10777610029497445,0.04527307836777127,0.08478319201272806,-0.05120915564991857,-0.02230261070124601,0.02230261070124601,0.09238314776103554,0.07040481683991462,0.19183212021226703,0.25619158190485525,-0.04073357407226109,-0.0061198438561134785,0.19292722401135204,0.111507358792339,-0.0404558617153722,0.18692075186009416,0.23515080193576537,0.25569153223749,-0.18663415831485694,0.24585493272384862,0.06547750595360613,0.0994261534233824,-0.09190100476969086,0.07259418037881843,0.1356553273343365,0.04282385500416186,0.1595061681519887,-0.07264524323235443,0.02230261070124608,0.08246275376458789,0.07483688967351343,0.09566257258393487,0.05566289472919446,-0.06014070392313415,0.03671622518004912,0.04870892687496097,0.1333606305036508,-0.07836655096919774,0.04928054905506741,0.23665969941011697,0.21604367219251214,-0.13012876471240975,0.07100374047142981,0.15880047939694159,-0.14202379711255872,0.5498621328287004,0.3641310841297204,0.45108661657800536,0.4144134794331653,0.36255816606538005,-0.03581084532537884,0.2813607017157294,0.3806993983114598,1.0,-0.056703010242589016,0.5422357104257267,0.4718811057754604,0.5236142195131814,0.36658015836377933,-0.03310255610642815,0.4977095538517252,0.1603433400524916,0.4421171127996248,0.4597344747134291,0.5498621328287012,0.5162637024365025,-0.030171255337198187,0.4869787938481199,0.48552454627589425,0.4252579145783705,0.024067203341528978,0.4086572407037219,0.4448068275648219,0.5010727991213471,0.23556998556998685,0.5233522762994325,0.5270463537753193,0.5045885493207056,0.1222712118602176,0.4289332090209729,0.3794738722558634,0.40749301593600556,0.612763353345372,0.04123645770278341,0.34642789116655687,0.513130333472822,0.4872918361092707,0.40110275083520974,0.21704933083804853,-0.03310255610642816,0.453183397277723,0.48069585444113366,0.5162637024365025,-0.038343550765705364,0.3725613126750441,0.49755487509225715,0.5377579888403116,0.15664534004218433,0.42818686495130953,0.39434919012547587,0.1127682514693902
Laptop_Q2_feat5,-0.020512409471855196,-0.14630105498241944,-0.0036119465812942627,0.14923546563552934,0.009482007334568141,0.2777622194482371,-0.12436577968932479,-0.038619983455439544,-0.0021824577181922206,0.14711472473908488,0.06412643150293361,0.014710585854100088,0.0073714233239348,0.062497652839142576,0.1544851377613075,-0.2746649733568031,0.2746649733568031,0.02020411370271114,-0.06882521901046582,-0.08896408560645071,-0.008098216903144826,0.21310780815443173,-0.07671923833431965,-0.013592440109604533,-0.01616623819413599,0.1860689505358989,-0.028786542968804577,-0.03454857957409186,-0.049252187955804334,0.12631583419613698,-0.015167016175476587,-0.02838619788231372,0.0815496417831236,0.06751789618130374,0.0018084692110111882,0.03744057125761796,-0.0551305843927311,0.028974750601653023,0.17981905807810766,-0.08969222425995352,-0.014147752301701635,-0.02187470750411507,-0.026701174033855708,0.015362836222254438,0.17722268775211145,-0.05795713233383508,-0.09727584878658506,-0.0008853294128295472,0.20617531819076532,0.009482007334568289,0.026555074044101422,0.04385552523299615,0.019711024693901173,0.08447044339524798,0.009271235540161073,0.006223419612934356,-0.04383149529108497,0.10425438560850185,-0.03952181169409447,0.30176181105687594,0.022711287433333786,0.6315510441539426,-0.07738317504542816,-0.04585334468686263,-0.056703010242589016,1.0,0.10425438560850174,0.22550829500204422,0.20665494368691115,-0.03211780500062616,0.5837883379525576,0.10425438560850199,0.5567636817005222,0.34089166089935935,0.014342630967871842,-0.04383149529108497,-0.029273706007133863,0.5320926562473175,0.06910336950314057,-0.015746289871867276,0.20617531819076482,0.613625642133013,0.2872257433924666,0.19081593201147964,0.1743070531411171,0.4265697045047079,-0.04585334468686258,0.06852288975309659,0.010579112150745579,0.6303648449279496,0.10706026961039149,0.1121051240267485,0.29616939755493416,-0.03474552670102588,0.6341571745686425,-0.04172551249951579,0.0005419654059696591,0.3061310863968589,0.03258063018963043,0.09918775806716719,0.583788337952559,0.19574006450048534,0.2616258396060694,-0.029273706007133863,0.5870396881989611,0.1727744634984732,0.1452095624939693,0.2659680177736267,0.5163032676511138,0.2804564670257572,0.2023071387176831,0.5983929380812945
Laptop_Q3_feat1,-0.0012120899564142887,-0.006159662478287547,0.2774479339996539,0.33247529297292244,0.04467948996752244,-0.025163445147842186,0.18178721202700637,0.20622851836351327,0.07399742217766823,-0.14869979156404117,0.18843428246513497,0.09732888888412378,0.024191154150505847,0.05016030791885414,-0.07109022366145862,0.013798678141648835,-0.013798678141648835,0.1489962651639038,0.011745252085071111,0.17940954903971917,0.11241635980674099,-0.05654767891749542,-0.08335036538044714,0.24080350533239306,0.1304327717033167,0.015014641655086059,0.28431988277516257,0.27363500107878624,0.19328356145268247,-0.2146873050161605,0.2358513397838885,0.0736736750804324,0.10503786519471907,-0.09745243569125837,0.11457291195253529,0.250796767838567,-0.043756080094144084,0.07366835896165205,-0.063949947379688,0.030961213143699668,0.0496271541125596,0.026917217863001216,0.039286815981913234,0.06018280949599016,-0.04008018590493034,0.0716636108556299,0.007154082122225254,0.08320089495916501,-0.03945402128992207,0.1260510750480381,0.25764047804454443,0.18537629438261685,-0.13153176055647334,0.21569521740415804,0.1863884283074332,-0.21100844458444845,0.4441806927042175,0.5616920053780112,0.44000567669472174,0.6386847510408984,0.3993678544970186,0.09060391295840495,0.6412509806227797,0.47448969678222463,0.5422357104257267,0.10425438560850174,1.0,0.6280414820819319,0.5874137547120829,0.40801626527293233,-0.04595405035497173,0.7302720033095454,0.18091687167713888,0.594286419421775,0.5573181963809068,0.44418069270421773,0.37188556925031907,0.04086933559679265,0.5616827800684163,0.5912143080257757,0.5499103614290723,0.09642213810309182,0.696556003723238,0.7173152904688659,0.5867224246913882,0.18602645783371352,0.4744896967822236,0.6319806846318236,0.6298745235889902,0.23123848229504743,0.491895471270353,0.5499103614290738,0.5343584015326297,0.44139816027954293,0.12965982943708582,0.530070089668944,0.5242381790953852,0.6617330990977609,0.5568239488859182,0.14735152401945845,0.029707668916345558,0.6965560037232384,0.6527114413552786,0.37188556925031896,0.07823163232013708,0.7337583715154792,0.6063477089778104,0.5381482476114005,0.08752612859036399,0.5994823167549069,0.5781183423435048,0.1762075997739084
Laptop_Q3_feat2,0.03511703263732627,0.08488685903172276,0.19636607346900636,0.3844332877702568,0.09140087803193456,-0.07737803317311927,0.051118954546127506,0.18812260536398548,0.16944669070976978,-0.14702771832069086,0.08818478638741449,0.19733471195882127,0.12686145763674228,0.1465066486950753,-0.0746343873639241,-0.0755801905541272,0.0755801905541272,0.13464310333550097,0.0503434998575647,0.13200577047439072,0.10028723025545594,-0.059366832111223504,-0.10715235980741239,0.3034723057554499,0.16251553661476353,-0.027347544791404176,0.23146174574720985,0.20041811340384222,0.18594600254910915,-0.15367028746436093,0.16347013699144877,0.07553833045109982,0.2507321785488541,-0.13394040776623956,0.08588762554304624,0.1977098063765256,0.10497968593921399,0.13209281021772143,-0.10587624722062032,0.010967055622364618,0.10047634537102057,0.1090704453552756,0.04551401395166788,0.048231302787313725,-0.087651603233286,0.09334017911079287,0.12086735809082172,0.1175926480363247,-0.08085092390161809,0.09140087803193475,0.2539443690625481,0.248731999438322,-0.16939710598407146,0.18304926603659097,0.2314425290257056,-0.2069914833405558,0.36777588889771884,0.6604886331371955,0.4184995201914659,0.6649808329488752,0.5284075916631605,0.015326292468844755,0.6074318886603132,0.5028703070258086,0.4718811057754604,0.22550829500204422,0.6280414820819319,1.0,0.6438171914855193,0.38864079387870193,-0.0482450640677008,0.660488633137197,0.30244866651172647,0.7286995949228045,0.43646942415800216,0.42197794123978705,0.3542258364842316,-0.043972862460111437,0.4456151937166143,0.5605031862029102,0.6865164525722206,0.13903072534131442,0.628041482081932,0.5842380340881702,0.5556420633690484,0.3004791665188601,0.3989161408302391,0.6327077620953157,0.5994998146861101,0.3202429699882967,0.625145384043706,0.6531526535950966,0.7446846109448237,0.35291895090419245,0.0003664619266130389,0.3913835032388281,0.5807559442299022,0.7669460628261937,0.4761799935818559,0.13853373119515366,-0.048245064067700814,0.6604886331371952,0.7568127390582889,0.3542258364842316,-0.05588351115022695,0.7259779493082813,0.5752517643368749,0.6118574487799993,0.07824851096057348,0.6532711268670094,0.6928039476474877,0.10759564279430478
