,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4_feat1,Q4_feat3,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13_feat1,Q13_feat2,Q13_feat4,Smart Phone_Q1_feat1,Smart Phone_Q1_feat2,Smart Phone_Q1_feat3,Smart Phone_Q1_feat4,Smart Phone_Q1_feat5,Smart Phone_Q1_feat7,Smart Phone_Q2_feat1,Smart Phone_Q2_feat2,Smart Phone_Q2_feat3,Smart Phone_Q2_feat5,Smart Phone_Q3_feat1,Smart Phone_Q3_feat2,Smart Phone_Q3_feat3,Smart Phone_Q3_feat4,Smart Phone_Q3_feat6,Smart Phone_Q4_feat1,Smart Phone_Q4_feat3,Smart Phone_Q5_feat1,Smart Phone_Q5_feat2,Smart Phone_Q5_feat3,Smart Phone_Q5_feat4,Smart Phone_Q5_feat6,Smart Phone_Q6_feat1,Smart Phone_Q6_feat2,Smart Phone_Q6_feat3,Smart Phone_Q6_feat4,Smart Phone_Q7_feat1,Smart Phone_Q7_feat2,Smart Phone_Q7_feat3,Smart Phone_Q7_feat5,Smart Phone_Q8_feat1,Smart Phone_Q8_feat2,Smart Phone_Q8_feat3,Smart Phone_Q8_feat5,Smart Phone_Q9_feat1,Smart Phone_Q9_feat2,Smart Phone_Q9_feat3,Smart Phone_Q9_feat4,Smart Phone_Q9_feat6,Smart Phone_Q10_feat1,Smart Phone_Q10_feat2,Smart Phone_Q10_feat3,Smart Phone_Q10_feat4,Smart Phone_Q10_feat6,Smart Phone_Q10_feat7,Smart Phone_Q11_feat1,Smart Phone_Q11_feat2,Smart Phone_Q11_feat3,Smart Phone_Q11_feat5,Smart Phone_Q12_feat1,Smart Phone_Q12_feat2,Smart Phone_Q12_feat3,Smart Phone_Q12_feat5,Smart Phone_Q13_feat1,Smart Phone_Q13_feat2,Smart Phone_Q13_feat4
Smart Phone_Q1_feat2,-0.08550009701434678,0.2517026995913881,0.08325195285916795,-0.0016271629200838506,0.00837937945560734,-0.11430684623065153,0.18818879570500063,-0.031286750110578486,0.0076756280762529635,-0.12312656955725232,0.16572847194928153,0.040158190197388484,0.029302988119044596,0.027096012064295506,-0.08822678012020113,0.1309661065203006,-0.1309661065203006,0.08572900347160886,-0.015914106167713504,0.07150312495649182,0.0727783269301797,-0.09867766136440986,-0.1198250768558049,0.11894154762541109,0.23781157496202826,-0.07529237213478945,0.2074420527713222,0.2171579529962271,0.1502393807341241,-0.1760693151896607,0.08391235590988318,-0.01746141052224816,0.21291108396327024,-0.033049508637642354,0.07875042156008492,0.09568325266975446,-0.021131468261737937,-0.02949551852610555,0.023718068181554187,0.17130772362978344,-0.12603925417889197,0.037826244883884454,0.05982102467384184,0.14810969879072816,-0.0724107678524331,0.06189141187040146,0.17278737746424203,0.05723502519842901,-0.1657781698487765,0.1470625850373192,0.15725350950573597,0.10122818767558026,-0.07611548707837142,0.03965508823337501,0.15093949727851527,-0.13084200383130506,0.28052042864845406,1.0,0.20324127181608515,0.1908656821573057,0.5784201167311509,-0.16600847165629157,0.4819445760661614,0.20403036751989106,0.28060492589291114,0.32917458292487556,0.6376574929990589,0.5859856651341373,0.6373377804015707,0.2242656571580574,-0.07147710064066382,0.7698947862534469,0.0923657357937842,0.7143136586409102,0.2449943202667165,0.19652282847143585,0.16165979350563406,-0.07792549520543252,0.3885184092053695,0.3176554429505404,0.5713768815466139,0.05814440796097644,0.4320968709141218,0.45461111335364446,0.4124505642162129,0.3472642876373241,0.25733293723634454,0.49621793303238754,0.40666271874447824,0.32155289967574313,0.35189485182019486,0.35765326077639964,0.663322898314038,0.2254163790205448,0.08850636395565802,0.4695381173958599,0.4061233013669984,0.7165392891231454,0.35460493997165743,0.11494010542801311,0.003498958025489559,0.5205923727740326,0.7764675908628685,0.17257388098430243,-0.03198946488839562,0.5772071311776739,0.3515988992794624,0.3618560001509598,0.23461127434493761,0.450370085300881,0.4867080023786009,0.28351735319383214
Smart Phone_Q1_feat3,0.10970018503591138,0.06028128519451477,0.5355100786580183,0.2813007025380556,0.13084351396337446,-0.05897829087743461,0.1924984827167611,0.3435770876355868,0.16463419072187618,-0.15307661646960052,0.21123045822153003,0.11837064639613819,0.04417101693968737,0.18823536079827505,-0.05897829087743466,0.07193848379638272,-0.0719384837963827,0.08797527753554629,0.1176220198917348,0.3318900898800359,0.30412522024006805,-0.04478353987914991,-0.024623434951107612,0.22830397228012733,0.11136199285167966,0.015089718993160054,0.25251174276700733,0.3099680976728495,0.21366267065606825,-0.19426781684310207,0.26667584390036875,0.09520974175592042,0.2346581510720731,-0.12592913694548372,0.14683464716453876,0.19389069366314932,0.05772486177785794,0.22272393285233813,-0.04362752411140765,0.16430754058601424,0.09412996232477903,0.1110163031847344,0.1694605621619514,0.07011719365194492,-0.028583441770117304,0.17173001902870544,0.021139313009768568,0.20007387898947193,-0.009434081678938363,0.11784255315574765,0.24557253052253206,0.21046111055500946,-0.10490436502934121,0.17701448124654337,0.16414103541772793,-0.14117772953934363,0.33318744502271264,0.20324127181608515,1.0,0.5369782353792127,0.21924272221482993,-0.044783539879149854,0.2801076818593165,0.5514033605567978,0.4583092324512415,-0.11220547238753743,0.2657066763881862,0.28872081595469057,0.20575746445819795,0.36304276919483586,-0.05127945793954864,0.2331072650935261,-0.026179941002949927,0.19617462006813793,0.3372996010235843,0.47023031285162736,0.45666171311619047,0.01763851628219217,0.21420626006462698,0.41884808217057024,0.21046111055500955,0.01519626018158113,0.3151414909085045,0.3701507800303664,0.33671161871315625,-0.06713245347184976,0.3954090634847858,0.3218101451026262,0.32930635435672084,-0.07960109608051183,0.33783700423182855,0.38004900099901545,0.23675216430180251,0.46460176991150853,-0.011795828164468313,0.24557253052253217,0.286472260517759,0.24952216580940106,0.3484644277747239,0.017638516282192228,-0.02111980696111596,0.2727685486827042,0.22626595107362057,0.30833503539600116,-0.018445521669871467,0.2950519532703305,0.44412871563954415,0.2813007025380554,-0.060281285194514735,0.29029336721644766,0.27763393771922645,-0.06943522678312629
Smart Phone_Q1_feat4,0.1345462800645327,0.060613220118325296,0.43217250272197905,0.3868655046329274,0.07875227011650618,-0.047597228494074856,0.20192678078313558,0.2772768912463768,0.1644287252779279,-0.15084800141343538,0.1343768894725869,0.05871663550583354,0.0819276380319989,0.16239115697286366,-0.047597228494075175,0.07778917104141565,-0.07778917104141564,0.08179116529004724,0.22653325822362747,0.2812929641434585,0.33918177058375154,-0.0361416437928174,-0.010899853466278668,0.19420075715108184,0.2188926771115351,-0.031160970127108382,0.2132174813438811,0.2594840711724993,0.134393301164957,-0.16577911000675286,0.27222286635099474,0.04970492238919635,0.20884465089989157,-0.08210941198404646,0.10021102213399938,0.18394198590499783,0.11438303821541702,0.17974481398761208,-0.06676613653050657,0.181398887575758,0.15691147488071341,0.11837435012949633,0.20040555370213994,0.11883197155638209,-0.058399201384701886,0.1477249491011133,0.07315424488414596,0.2559629203711212,-0.06902982358291967,0.12198886789420926,0.29326039439440793,0.26025150862685903,-0.13139438334485218,0.17003449767094647,0.18649522436835186,-0.1691525872603289,0.3244142393054885,0.1908656821573057,0.5369782353792127,1.0,0.15725781847847037,-0.0361416437928174,0.2859515777340125,0.4641607244770934,0.34189777895904144,-0.04698681884604025,0.23312654258363466,0.2807599074811312,0.1849184152642363,0.42296368482665364,-0.04138404216685872,0.2060340388357204,-0.057134841337106126,0.20316088197338547,0.3155495940457779,0.4775219608950924,0.5699285585454362,-0.037959480900056485,0.22526901295275592,0.37415422831582357,0.26025150862685864,-0.05839920138470197,0.28564509377292163,0.37461289542286863,0.3275408823106655,-0.11782373760965739,0.43217250272197805,0.22013230197919123,0.37415422831582246,-0.10865812145337972,0.1627592658407136,0.36614707702303917,0.22826470517324923,0.48296795567773093,-0.02467576089917323,0.2615683660630095,0.30673916841054905,0.22862679961023993,0.3781268511706122,0.04033194845630949,-0.05454179225467402,0.24981581818217957,0.2095703772650299,0.39705188034212097,-0.053209827166258224,0.20992389286945642,0.39585549727408276,0.31308973463988704,-0.060613220118325144,0.23427534986440798,0.2539168730730152,-0.03297373271219187
Smart Phone_Q1_feat5,0.01758000755532498,0.24002260958622162,0.05795065298265579,0.1058351571848462,0.4309345442666099,-0.11367861913970632,0.07249618774173529,-0.041488877377412935,0.09813668964177145,-0.05200027121236771,0.13610647080772442,0.1569153018121762,0.18078520413750312,0.10779611386296518,-0.08500221973198356,-0.00452773619015194,0.004527736190151917,0.03450826435656425,0.03544317500678059,0.10140007407696984,0.1923643855518944,-0.034059606004951296,-0.02500513254577863,0.13768920476054747,0.1710233796337046,-0.06629500512574976,0.07397814281036454,0.025760992356908378,0.1540197917043683,-0.003726901789804934,0.044027360015793764,0.10119509324102025,0.19615441149367946,-0.06383109791786341,0.1480017156858779,0.05260437528355142,0.19289155006898975,0.047711849240032495,-0.07146776593829751,0.08156398136680655,-0.03164341874541694,0.18025559587790307,0.1504307534193624,0.07088955167595612,-0.05503495639459734,0.0784465009708359,0.18270566402064045,0.12163503534728051,-0.060894260775152184,-0.03721576926719285,0.0884052218772184,0.06925687824964477,0.11811169947490816,-0.04512387719588783,-0.0733407959041106,0.10482766223907584,0.27658718386201303,0.5784201167311509,0.21924272221482993,0.15725781847847037,1.0,-0.10809336037499656,0.29077251477777755,0.12632646831270927,0.24122773426554933,0.23930530630411948,0.4219171691605943,0.485611077152242,0.5722219904632362,0.22531511284596445,-0.02595808499579096,0.47067845848868123,0.12171195240602603,0.48160125926686376,0.1489212188312582,0.19011865243691714,0.24827514988006738,-0.0074972769938745415,0.2213397898361431,0.2524890791085858,0.49098179759123395,0.016741172364344564,0.20221227092050764,0.16050163229315256,0.22194598125295972,0.4377570543466293,0.09623288598120752,0.45066981893215646,0.3992913253174761,0.1412351272896362,0.2821550257060817,0.11101004092592284,0.5850896156205693,0.17047733731042772,0.07758248266300755,0.31732074959138806,0.33090888737718616,0.6053439575738037,0.4020444913924803,0.027847028834392183,-0.036164504483756,0.37026689743524965,0.5735265805905084,0.11573257612207662,-0.029383236262887635,0.282624613403364,0.21864742290648287,0.20575235369485695,0.35952056864560983,0.21461797194873647,0.24552346868304897,0.31914208484893325
Smart Phone_Q1_feat7,-0.1325855022951571,-0.3744994647110633,-0.060058798513957075,-0.07264226245601618,-0.16970785317613085,0.7593224424257495,-0.09142879291203149,-0.05755231071013437,-0.05419758384219587,0.1343607900794863,-0.08987327359556094,-0.17903812072518527,-0.14908342241496164,-0.09449693720838896,0.4406703654308975,-0.11534990586488023,0.11534990586488023,-0.11353780093238995,-0.07564393161382343,-0.0641153374001344,-0.04275105122119511,0.48583569405099125,-0.0887133696202662,-0.10521859044977047,-0.027795521970088718,0.21336476563796,-0.08574374490082289,-0.09061552303015095,-0.08249817578891448,0.15362104338748747,-0.0815386520123037,-0.16094794127931988,-0.11098102442195476,0.22021199381482606,-0.10207632997170236,-0.0668045352946475,-0.21552557859656607,-0.0786069948680449,0.4225870367961724,-0.07353886977647092,-0.11810831187037636,-0.1734130020669171,-0.0923528258496386,0.06386955544948239,0.4194781867303707,-0.2063749081541631,-0.2539525269527742,-0.07712981588584046,0.4080310948502044,-0.0771907039487565,-0.09306785664256635,-0.10306905191063148,0.12119010817973246,-0.10957920380993186,-0.11638324929083323,0.17903812072518566,-0.08516861518158553,-0.16600847165629157,-0.044783539879149854,-0.0361416437928174,-0.10809336037499656,1.0,-0.10450153952077876,-0.041707027815183303,-0.008262478484217656,0.280749312366661,-0.054637266997097464,-0.08087432296199365,-0.1212340292782451,-0.05051858270002835,0.6015949186621073,-0.006960947919601891,0.2938919804569197,-0.02212306967359776,-0.058394567437757734,-0.04064251597576913,-0.026836895248142263,0.5593652817377907,-0.01564087236552662,-0.07489743732878493,-0.06527706621006653,0.41947818673037357,-0.016661944562402175,-0.04798083555601361,-0.042453967445705086,0.22692408637339845,-0.06005879851395707,-0.10665456160508453,-0.02958448774487007,0.2908393115727923,-0.07339673218448198,-0.03166406570782345,-0.1272311998978184,-0.04478353987914975,0.45822431682896336,-0.09306785664256645,-0.08948792191715434,-0.1412435014035853,-0.061698113616187884,0.06843298659558061,0.5921020594135501,-0.10665456160508464,-0.11897482710202589,-0.03730775006138071,0.6071351620524584,-0.05201091076290529,-0.07112440295759585,-0.07264226245601615,0.28447078544608595,-0.06360256828913743,-0.1052185904497705,0.31038543963725407
Smart Phone_Q2_feat1,0.05469616922525313,0.09819278012083212,0.1668722716177044,0.06995995266438568,0.037901548740809345,-0.05033682293571186,0.40385762587326746,0.14913345402656702,0.0010355543689345127,-0.3400006058528452,0.27230178200544486,0.008535389465087072,-0.005571235079801115,0.09782899057081411,-0.1085287551830475,0.1656074437823868,-0.16560744378238637,0.07799313626757805,0.0497757681516574,0.13307169959769855,0.09993158882012028,-0.06694306541578597,0.027816380771517504,0.17259516271371755,0.09628684293944814,-0.1161551235900164,0.27867379706851964,0.20295728865893595,0.13866957550014972,-0.2235131963495371,0.1849012806010422,-0.010853015246132141,0.1524096951363343,-0.17874109912458722,0.07456432023025496,0.15364096972376443,-0.11761891124634867,0.04673147884968765,-0.019591763297289507,0.19677037906935554,-0.029076206067277555,0.05636414365646808,0.09661455230802393,0.10303019861926947,-0.09603173004055672,0.07962883419566848,-0.014906752512533629,0.15373177362020196,-0.07300303225448078,0.24111615714793935,0.1792774001456951,0.15810790776578157,-0.21696417523163658,0.06759583371932715,0.11388762081248321,-0.12235219510769996,0.31144651886156643,0.4819445760661614,0.2801076818593165,0.2859515777340125,0.29077251477777755,-0.10450153952077876,1.0,0.29377916375208774,0.006035543125067354,-0.324814129251904,0.43806807787718416,0.33030923223691316,0.3694106138741474,0.1931852034983985,-0.11965964090678688,0.546514964342632,-0.06624444446891871,0.36944787400571505,0.3999804962040403,0.25420681271788326,0.1777403111625252,-0.07389628251728028,0.4146425829059842,0.35261103197537175,0.2547294069559812,-0.047480869309745835,0.5094496653544307,0.34293703059573927,0.30196181042625303,0.05288502302147453,0.39992633226750596,0.31358215144654866,0.30296099139854504,0.05204086791073301,0.28290923899936504,0.4042772642447978,0.3101850863306296,0.3048471194541896,0.005450562559881603,0.3825091082742741,0.307601007311989,0.41527938778633877,0.2860309192395238,0.03368801114758395,-0.054650087636002986,0.4767407577175909,0.3998324810364248,0.18243090605363185,-0.04852796556793783,0.45121700158686145,0.37199548769110363,0.18823556126066177,0.0333348183436033,0.3474561459757413,0.36406615527235076,0.06905766499582172
Smart Phone_Q2_feat2,0.12037003738558752,-0.014866372859038865,0.3589257491199398,0.24981374246499993,0.033352843626682796,0.0009231367486467613,0.20691553490306516,0.416332834314798,0.16720026925823975,-0.20559295185464146,0.14614430425600672,0.049552332057066585,0.09301760902246323,0.19258034553910824,-0.05492663654447663,0.10603298095051747,-0.10603298095051748,0.04634752733168644,0.10954169475081141,0.437673059700967,0.283232613010942,-0.04170702781518321,-0.017015544862635703,0.1863680145821572,0.12194287869061207,-0.009762373953423486,0.24449535680933532,0.2579099939105649,0.10178558724734409,-0.19872498080336562,0.24083750577363094,0.1661990788436167,0.17039525486038676,-0.1365851472222412,0.11262730667134817,0.23490683746218552,-0.013301273751551422,0.2535881189802294,-0.07704732881971359,0.17232705490656766,0.10842136873199026,0.017985376528836593,0.1997885303136238,0.08582328537759841,-0.06739198500485229,0.1057257628652738,0.0048912043461414485,0.19801313150723376,-0.039160390023868966,0.18657491668593948,0.2530838228760941,0.1661960774921233,-0.1839854675557404,0.09913954210329562,0.11129944289042969,-0.12237620467534838,0.343249571639002,0.20403036751989106,0.5514033605567978,0.4641607244770934,0.12632646831270927,-0.041707027815183303,0.29377916375208774,1.0,0.27926522967017475,-0.12963475931165616,0.21047285491149845,0.25629053131659374,0.2196139958556518,0.39702826217383774,-0.04775669329409179,0.23776083450592025,-0.06593292852209329,0.12355815518395726,0.40938987546614175,0.6124669903897996,0.49169040257911395,-0.04380479025315392,0.27550640180327984,0.3344806841712767,0.16619607749212328,-0.0673919850048523,0.2728412650053579,0.38404242555726664,0.19950417001675114,-0.10798755052831328,0.43348371588991863,0.28665332492870893,0.3027128954862514,-0.09610019741938157,0.24619337987992057,0.35785998579504236,0.2296865204593204,0.4564285468523519,-0.04096842757562952,0.19735471902166693,0.26679236545245394,0.2233943694476054,0.27431731456748387,-0.04380479025315392,-0.06294058066909804,0.20835749577210907,0.22554095536705282,0.39187154980050837,-0.06140350877192994,0.29027454902665506,0.3560258220479412,0.24981374246499974,-0.11136738966332581,0.17035361845898586,0.23887215838760817,-0.026645333644464957
Smart Phone_Q2_feat3,0.06940504269232714,0.04739964089579127,0.22464135876842253,0.1042733103554508,0.08313715201171386,0.0013475397177510236,0.0689155784715459,0.15763052005650346,0.24406893558775117,-0.15990538120441425,0.022252064877292983,0.09005084653118214,0.064503591448493,0.07936643604051694,-0.03941553674421495,0.07880310101688749,-0.07880310101688752,0.08843274604714219,0.06776816128072943,0.17288085715548682,0.16078455522429172,-0.0608814204100266,0.026979503363208767,0.15708525664686682,0.12477938797475291,-0.06987355960555398,0.1026574333951024,0.14296204232397394,0.11196494039250032,-0.04753643854510887,0.06621231114152366,0.08590548772804889,0.19251236033410177,-0.049068306417669016,0.11159279462989193,0.060889304855822064,0.11110496987740504,0.07815582986029022,0.00903769348433943,0.08245338831576643,0.07169238348021949,0.08166207370698138,0.1691103039745574,0.06536331655346006,0.0036539204762093985,0.11916417147757499,0.15832699550238158,0.08438388810613626,-0.08672314895028764,0.04805353313176159,0.12538658089383822,0.08789966543904013,0.00133839350038332,0.05751241788928345,0.11046122333371221,-0.07233352550634806,0.26589845385429695,0.28060492589291114,0.4583092324512415,0.34189777895904144,0.24122773426554933,-0.008262478484217656,0.006035543125067354,0.27926522967017475,1.0,-0.18923305483140596,0.23525983528963418,0.3005704868281323,0.28425903340690667,0.3293296079932442,-0.02336513152176757,0.27811113688755085,0.04239360400173919,0.31848872798739963,0.15261856440160568,0.32785721958267744,0.3300323199784802,-0.013702201785785162,0.16006676176238557,0.2332049326027224,0.3392927085946944,0.0036539204762093954,0.13702201785784987,0.20578410263142288,0.20527757016512968,0.20995331152130686,0.19743254554421943,0.323196382408739,0.25639128991162075,0.030741748153254013,0.1948413409695258,0.2706478830814223,0.3531860622960773,0.2850110539306133,-0.030625054500313064,0.16606158434733506,0.3478927058087574,0.2736272060850134,0.2671749133639733,-0.013702201785785378,0.052501079256912,0.2850991955880308,0.34653654827192254,0.24592599848954683,-0.015853484653765647,0.18853836402612853,0.23146532533810438,0.2699759254981659,0.11383528215133772,0.28759737801669993,0.2720488618138283,0.00550404646010511
Smart Phone_Q2_feat5,-0.12235446884443155,-0.03394834575683955,-0.12310820078486011,-0.0783098696899171,-0.08481080025043172,0.16974355516914064,-0.19759486012041066,-0.15697740376455974,-0.13375492247916498,0.31662401253215716,-0.05478253557060062,-0.08461045282625189,-0.08314865378665696,-0.10517738646624591,0.2014884858885615,-0.0656479708155702,0.06564797081556988,-0.0292858225770464,-0.055740515303806006,-0.11863776870751476,-0.02044304881233165,0.19879354204973482,-0.13584722855877865,-0.1032182856989589,0.06006292323174824,0.1433769147613873,-0.037401731539509646,-0.041042162896732313,-0.011193898607907427,0.04304109306360311,-0.03122091209418461,-0.14500677144076846,-0.05306981781013585,0.21331431304601386,-0.08146613457429644,-0.09234142433597264,-0.08616484191083873,-0.10438159062221321,0.21583984016197655,0.008464853692302187,-0.16214580480342367,-0.11613646851535726,-0.11211373211040403,0.09120081602652814,0.17554866744847133,-0.18956322420153415,-0.025716419942526155,-0.09806079819293746,0.131079065883127,-0.09749837327844928,-0.020026778449530373,-0.04928640580901422,0.1300554319319749,-0.06622899612764474,-0.03503422773425038,0.07081279138153937,0.08489300487635597,0.32917458292487556,-0.11220547238753743,-0.04698681884604025,0.23930530630411948,0.280749312366661,-0.324814129251904,-0.12963475931165616,-0.18923305483140596,1.0,0.21413401036707133,0.19537750117636152,0.2030212740128999,0.03784657894218049,0.3323005161703988,0.28715095774577554,0.29267113274840617,0.37226492024015906,-0.0732099352526934,-0.09693092589883033,0.0028517971104151793,0.25965661690866526,0.09907450107869956,0.0380535137432193,0.19166935592394474,0.3079762781795501,0.04837438342407977,0.13043616984571266,0.15585294402387936,0.3013795870212859,-0.05954023935540918,0.1431949870298265,0.09222380977768407,0.40121232126329875,0.10135902157322982,-0.04138841077235828,0.25983946540067077,-0.05822192503607815,0.3290142295463011,0.1383549334715889,0.061647325150769115,0.24202183645958728,0.03653607666189457,0.14227759830611808,0.2606488723572283,0.024519689559901917,0.26630703375101905,0.042763832291452766,0.30129397356500626,0.19619682860625892,0.02210705327517129,0.1429078944924954,0.3030149289387798,0.108478264865312,0.12060631232208092,0.37348558949945304
Smart Phone_Q3_feat1,-0.05205934431222553,0.1489727987588541,0.13510091749040726,0.07504680752624932,0.05717828768853089,-0.0011257085511749447,0.292979342649115,0.04692366601933181,-0.007607435404666618,-0.18265866676033518,0.31517253928370886,-0.066346307224979,-0.024112944551961783,-0.03933498681321038,-0.11009429630492396,0.1055387507233589,-0.1055387507233589,0.08928116664521947,0.004961519343804729,0.11510807849619903,0.05263006032718676,-0.05463726699709757,-0.10045577199069233,0.13768144896520354,0.20107821674521723,-0.07173490752992276,0.32688352927394326,0.24971926600449962,0.163405273229297,-0.23817042492121177,0.2564074455170561,0.01259772866066836,0.19924737182657792,-0.10968906913223785,0.08031473203792713,0.14349494272350052,-0.1520053789026433,-0.03151282786073452,0.03305184527076941,0.15400054739095692,-0.12642737650369962,-0.05896154269176009,0.0020302486542978317,0.205672231279945,-0.04282772085971393,0.06497291334750376,0.08064035372141809,0.03968941076896089,-0.08065067606891907,0.1818227289277424,0.17388317694341,0.0881156113412116,-0.09431524547803585,0.07725693533922602,0.13653669107263916,-0.12310273523454814,0.2957749705737901,0.6376574929990589,0.2657066763881862,0.23312654258363466,0.4219171691605943,-0.054637266997097464,0.43806807787718416,0.21047285491149845,0.23525983528963418,0.21413401036707133,1.0,0.41860307325689117,0.36329307856097665,0.21611904333835988,-0.14309504001253973,0.5856776775043036,0.057237965590826674,0.49549970013231587,0.3557559868079264,0.22432035539182688,0.1777344921177488,-0.09767725810110073,0.3112255472218036,0.2739254072489213,0.48874792423925,0.0026297723334911234,0.5604232683550618,0.4453182188492399,0.40290051310217795,0.0975647269982075,0.42604126928287844,0.39516411819008856,0.35140314048202104,0.1529056235102032,0.3516928664775181,0.35125937568595555,0.3720011706204864,0.2193802962109945,0.1669580186814523,0.4185327631079747,0.24397398494567715,0.47566487644304284,0.26216407162441724,0.1709352016769253,-0.019736272622695002,0.44608516004419,0.5056216722682302,0.13508502614101012,0.013243693677877168,0.5467705491608211,0.42466595161073245,0.26488646698289214,0.08192867839513406,0.31904774691543675,0.32975818214878855,0.2253620170442513
Smart Phone_Q3_feat2,-0.0022331574667016994,0.1860671070325573,0.10539316253097471,0.023780395328689002,0.08836886859966381,-0.0981574830558543,0.13980286148124213,0.10849165554258025,0.028274227577749788,-0.08509692578997473,0.12290620627395901,0.24421410087344506,0.19329307027370682,0.12012558099544418,-0.15383118047659655,0.11845543294667102,-0.11845543294667095,0.05683320519456561,0.06560447136639276,0.10690596345155848,0.09486015509276936,-0.0808743229619937,-0.019009026394039147,0.22038450121151412,0.21978645854002432,-0.14581698500138215,0.19459700046816963,0.16855931678898478,0.1499238966929959,-0.114302619691222,0.12846290972606875,0.0759262357755715,0.220660349925004,-0.0825339692397458,0.1465500347420008,0.11452991232363097,0.17072276202329123,0.044033059567042517,-0.0913195458716252,0.1740812841566379,0.03563563287707765,0.1350557327542372,0.1770299227765456,0.005579524756321117,-0.11906770226652269,0.14571679785305072,0.21246228761575545,0.07020267052979454,-0.1625426597568132,0.07760806596768648,0.21345211125037183,0.14286218715872287,-0.07291533396371863,0.07461240719984295,0.01969809692368403,-0.014332204637038883,0.32036972983487066,0.5859856651341373,0.28872081595469057,0.2807599074811312,0.485611077152242,-0.08087432296199365,0.33030923223691316,0.25629053131659374,0.3005704868281323,0.19537750117636152,0.41860307325689117,1.0,0.5542393150623413,0.2829749469180906,-0.13375056197260704,0.5952524002622678,-0.042643047342901426,0.4959550673827396,0.2530215068054137,0.21906301703795855,0.19192992530842193,-0.019753978009021414,0.2716773803366181,0.37202928635321625,0.5126231421577694,-0.07261786247850807,0.3759493920032705,0.38938888606379174,0.31209662885275546,0.2467585056410044,0.23545825529017944,0.5228350501172756,0.48286601007505076,0.01379447870114954,0.35547909543170914,0.3101491289315096,0.6490972745504509,0.2413831211978919,-0.06729696526817759,0.3940006885922828,0.4823395819126102,0.6000589545610444,0.3280025929970133,-0.019753978009021227,-0.1023294586433807,0.5098268854022263,0.6344787007446251,0.15237415533748566,-0.1467788989262384,0.4082070989807147,0.3792595053483747,0.4117481932753885,0.14425183961606391,0.37837089818736963,0.3381463863044183,0.21558110690794335
Smart Phone_Q3_feat3,0.07788853547360569,0.21497353406743896,0.054954073064787994,0.04037706500787834,0.1799364926123146,-0.13216702918534715,0.06350873509532029,0.01934008828341259,0.022167483382649802,-0.006577963945438262,0.11684047220180513,0.16111009831269035,0.3018615891072286,0.16711525799140461,-0.1596608008726132,0.10079614149989786,-0.10079614149989785,0.0746635207934337,0.04913191660549897,0.09231167572199189,0.13352818230336969,-0.12123402927824506,0.05372466474367947,0.18295677027003932,0.1299499224404336,-0.15611194103244272,0.08135375894182778,0.1404482400419815,0.14828025224057176,-0.03901551022701883,0.05077633467285434,0.12856434843376646,0.24551855447124019,-0.07900319472636169,0.10460811176007846,0.08501891062880584,0.24220529706721047,0.07266481424694471,-0.16249607891708448,0.18712201667401682,0.03876755876014023,0.2071047263817748,0.16949793625058976,-0.08633523289437325,-0.1270790393308816,0.19606568263931046,0.22718027405954913,0.13005525961370462,-0.17174364689238425,0.06299471161518273,0.19154933004529232,0.15888737294884195,-0.02507544716737821,0.008652589606029064,0.011724733169302037,0.018138877027031854,0.3997172569290362,0.6373377804015707,0.20575746445819795,0.1849184152642363,0.5722219904632362,-0.1212340292782451,0.3694106138741474,0.2196139958556518,0.28425903340690667,0.2030212740128999,0.36329307856097665,0.5542393150623413,1.0,0.3956063130715512,-0.13881920281407145,0.5515918336993185,0.08887176868616976,0.57376616479573,0.18153632864845198,0.20794708978024404,0.2213643760577239,-0.12733180718633813,0.33040688289283043,0.3362960872874311,0.4327902322860268,-0.012385624917380923,0.18894397195392063,0.29582043792540125,0.36322498159246736,0.362331720003781,0.20176789843750714,0.5328493190406618,0.4301281239402647,0.12575820684063682,0.28833795269705637,0.27507319100406274,0.6992792213005461,0.2525117427670077,-0.05817266831823174,0.38358990911220586,0.49990585871466664,0.6931793734026063,0.419038581548147,-0.09344511656416817,-0.13426590706747674,0.49430578477063314,0.6650514989841778,0.2802395461236588,-0.10384369654223342,0.42657203764555,0.2950534255330501,0.3596989516714944,0.2044880640601719,0.4182965253714189,0.4155778126799292,0.1813691491786066
