,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4_feat1,Q4_feat3,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13_feat1,Q13_feat2,Q13_feat4,Tablet_Q1_feat1,Tablet_Q1_feat2,Tablet_Q1_feat3,Tablet_Q1_feat4,Tablet_Q1_feat5,Tablet_Q1_feat7,Tablet_Q2_feat1,Tablet_Q2_feat2,Tablet_Q2_feat3,Tablet_Q2_feat5,Tablet_Q3_feat1,Tablet_Q3_feat2,Tablet_Q3_feat3,Tablet_Q3_feat4,Tablet_Q3_feat6,Tablet_Q4_feat1,Tablet_Q4_feat3,Tablet_Q5_feat1,Tablet_Q5_feat2,Tablet_Q5_feat3,Tablet_Q5_feat4,Tablet_Q5_feat6,Tablet_Q6_feat1,Tablet_Q6_feat2,Tablet_Q6_feat3,Tablet_Q6_feat4,Tablet_Q7_feat1,Tablet_Q7_feat2,Tablet_Q7_feat3,Tablet_Q7_feat5,Tablet_Q8_feat1,Tablet_Q8_feat2,Tablet_Q8_feat3,Tablet_Q8_feat5,Tablet_Q9_feat1,Tablet_Q9_feat2,Tablet_Q9_feat3,Tablet_Q9_feat4,Tablet_Q9_feat6,Tablet_Q10_feat1,Tablet_Q10_feat2,Tablet_Q10_feat3,Tablet_Q10_feat4,Tablet_Q10_feat6,Tablet_Q10_feat7,Tablet_Q11_feat1,Tablet_Q11_feat2,Tablet_Q11_feat3,Tablet_Q11_feat5,Tablet_Q12_feat1,Tablet_Q12_feat2,Tablet_Q12_feat3,Tablet_Q12_feat5,Tablet_Q13_feat1,Tablet_Q13_feat2,Tablet_Q13_feat4
Tablet_Q1_feat1,0.19605043930469582,-0.06183633475934997,0.24300906592099342,0.18335578254228105,-0.006578926659165469,-0.04442702549631538,0.09830544355159329,0.21997832017469696,0.15611951873411803,-0.08410833449753695,0.055150768101715715,0.03182362393511898,0.02470862252701866,0.1946098714124303,-0.04158876070882932,0.11724343444447051,-0.11724343444447051,0.058260156599210834,0.1128192662883158,0.16511929172472384,0.21376623004338124,-0.031888559257374466,-0.030143445783812707,0.10732742051969454,0.08684159817028593,-0.009846043476408536,0.15855396974423225,0.1137138899698766,0.06968976705310619,-0.1083084473218973,0.252592632400449,0.051659233718342884,0.11533387841585725,-0.08523928325640379,0.07597074416033693,0.09249030784605738,-0.0040837600761558755,0.19552462178614402,-0.05812978134682716,0.08496855642324024,0.126725332714205,-0.03876052746823683,0.12306497937345402,0.07954787827336386,-0.04843907317195952,0.042355429428013125,-0.053953728181553674,0.2043975185738874,0.0014090269618925553,0.14382574419229407,0.12099445296804012,0.1815957262096762,-0.14299935755217372,0.06941921384763183,0.13983674300968835,-0.15104525025107846,1.0,0.22480934553885737,0.3697583478985296,0.48316498316498285,0.20152642953726993,-0.010489651556241118,0.2805899581472533,0.6207639535435577,0.4228317794759667,0.029022484821244247,0.338325291358518,0.24317575942735029,0.2595799220108273,0.6898989898989897,-0.010489651556241118,0.38847638398479295,-0.040109937291872615,0.35754847096709835,0.5866103923773317,0.3548437851773995,0.4413095267050736,-0.01822827663582521,0.33961621740672204,0.43639180279973105,0.21828492612792266,0.08516615584315289,0.4356860573537945,0.38641080853112053,0.396540598458627,0.05218570514410083,0.7932659932659931,0.39606062456978275,0.40978756345894024,-0.05812978134682735,0.3396162174067217,0.3758710306444959,0.286444797625352,0.7762501164734947,-0.021082905239406077,0.6207639535435578,0.589297183063471,0.23053025152180812,0.6368760577816137,-0.014858906623066367,-0.014858906623066413,0.338325291358518,0.30597120647188486,0.5562609743146437,-0.010489651556241118,0.38295993020130503,0.5009360853117782,0.3039101134620074,-0.048439073171959425,0.28711656639570143,0.3594964929836038,-0.040109937291872545
Tablet_Q1_feat2,-0.016769757194038008,0.1680878474169144,0.09739857372958141,0.13147742080132366,0.07055989211247973,-0.08776163610921744,0.055090791127355786,0.03229608752402453,0.0003702684462956385,-0.01439501498283718,0.07003182445779163,0.0864677659381872,0.18403315053499314,0.10529150541111686,-0.0403390578422871,0.00469025635815425,-0.00469025635815425,-0.042350187400536254,0.09308678499266183,0.07150434708038925,0.034489285103828454,-0.04049288996312002,-0.054418396673932015,-0.011139690268614466,0.19374011548799705,-0.1099933709496341,0.13892894083312027,0.05740733857640028,0.0808247618002911,-0.05149597019264598,0.04064367466729064,0.1251799718274064,0.1832883231332108,-0.08510680157526004,0.09830087347363352,0.10810167958999146,0.16468011213074604,0.04776907082454771,-0.13295762432246547,0.01308639428324479,0.05295979209267011,0.07169419415832654,-0.01853740872415118,-0.0038423793970374623,-0.10145460551507347,0.0665216713905888,0.15965815326507216,0.08301246286035811,-0.08573498520856822,0.09658941735464693,0.05488305440377611,0.09842040693306482,-0.07992472564921904,0.1627567116380806,0.08688174898666744,-0.12239809280169003,0.22480934553885737,1.0,0.3888877152443192,0.31568027257036413,0.7617263925328004,-0.029047893813576534,0.6298169022028796,0.2941964197705137,0.4568164127021402,0.4385345691984769,0.6298169022028801,0.7477693200983899,0.86719901052983,0.3156802725703655,-0.029047893813576534,0.8460278336706597,0.31420097910770584,0.8908442208648498,0.3006166501881946,0.19550077078734648,0.15936381457792057,0.11350796118117774,0.5696605620437623,0.3136870107778512,0.6671461326343825,0.22065325473884878,0.5294160608365374,0.5332750550909725,0.5541650504237287,0.5917122642907197,0.27024480905461057,0.6551947456175381,0.4720079935505232,0.5394046104118718,0.569660562043761,0.5155103379836256,0.8880017286574716,0.27128146789641655,0.15499212047057775,0.2941964197705149,0.4842395073649795,0.9193504205376971,0.21958835134359303,0.1593638145779202,0.05910830007910643,0.6298169022028794,0.9513503728719768,0.2532247605479525,-0.029047893813576534,0.6542025626384981,0.45681641270214063,0.632785541231496,0.45415041671280854,0.7243885918952,0.6540850130081166,0.3915233843871154
Tablet_Q1_feat3,0.027227235758857937,0.06833386513050539,0.261897275071097,0.15143611814164396,0.10891029782408929,-0.056772622827291445,0.13795240798102035,0.09549243357720187,0.006727836145423083,-0.05414575249073772,0.12350631542837982,0.06476875424778926,0.14726300246222118,0.07132699343789939,-0.053145647254116635,0.02062178883490798,-0.02062178883490798,-0.008562625051039836,0.1676129335376818,0.1003347799336763,0.15080077408355583,-0.040749906774082835,-0.020922241424101436,0.035283479856306824,0.12310635603667083,-0.03991258885209054,0.1005588991941603,0.09473369946442455,0.026348988951262572,0.0022914854966261246,0.16111630797583612,0.17821236178838903,0.1283615373010997,-0.1278401734210758,0.1390088975278012,0.1609807989332982,0.11752315371730633,0.07648462270350968,-0.023379300308149317,0.011678666125891796,0.020702605759445172,0.02700962168438206,0.016094153643843267,-0.016232368908905944,-0.0025146695344399578,0.1374458501836419,0.03658493991275409,0.12262392933880754,-0.027812440896360605,0.1134381622168992,0.11950794560039418,0.12564776689453125,-0.0920575572755061,0.10061268863936679,0.12530695624466623,-0.07354936410308195,0.3697583478985296,0.3888877152443192,1.0,0.3697583478985275,0.3881348912480503,-0.013404566809037852,0.37700643358312314,0.3067562426604553,0.3157616295926849,0.18305957133079415,0.42311837585803047,0.36986916356836536,0.4411134606238488,0.2872013931313674,-0.013404566809037852,0.38258090776287995,0.15948816609662808,0.42082808071105077,0.3569012437507994,0.4236530513223497,0.34534373467889756,-0.02329363856067887,0.24449681483567703,0.3308018242301751,0.3700445970152912,0.23762170833852406,0.4342861145806723,0.4009006045666562,0.3411482317680596,0.24414496309887446,0.3697583478985297,0.42311837585803047,0.36552479340402294,0.1802361662053779,0.4024081517667129,0.3325889537018646,0.44840812547361397,0.5135984969637204,0.1022936035185602,0.3936327800190909,0.33258895370186453,0.4341582033113927,0.39037416477325065,-0.018987971666193357,-0.018987971666193572,0.4231183758580309,0.37672638277517617,0.5487417877917362,-0.013404566809037852,0.45336736548291934,0.37814182282624637,0.35917793259901654,0.11625510693833659,0.4414862232097317,0.5541762394012096,-0.05125588121326365
Tablet_Q1_feat4,0.04492053380176632,0.08381907269170163,0.24300906592099347,0.2871165663957012,0.10358819066976872,-0.04442702549631536,0.1368985013141752,0.219978320174697,0.11301817678144324,-0.08410833449753688,0.09203810101506288,0.06954506234470033,0.10094527695711676,0.10919853399482438,-0.041588760708829296,0.03635863809738632,-0.03635863809738632,0.10156734322380571,0.06389904771414497,0.2228546249359883,0.21376623004338127,-0.0318885592573745,0.006578926659165525,0.1498429277449163,0.010886126266360461,0.04718669892467396,0.1585539697442329,0.11371388996987686,0.14820264222853216,-0.10830844732189747,0.2043975185738877,0.05165923371834291,0.19472289337923782,-0.04576950956150802,0.07597074416033686,0.16902541433861548,0.03635863809738621,0.19552462178614405,-0.05812978134682725,0.04452615824969809,0.08988378238914639,0.08103291480775728,0.12306497937345291,0.01245667324610349,-0.0484390731719595,0.11687185827844299,0.08761716542303621,0.10800729092076346,-0.060386869795394864,0.14382574419229407,0.1209944529680406,0.139960260977137,-0.10515383792414129,0.10667742827284683,0.13983674300968835,-0.07625348923965751,0.48316498316498285,0.31568027257036413,0.3697583478985275,1.0,0.41956559735380555,-0.010489651556241118,0.3960606245697826,0.4032131159432486,0.18851886196852669,0.10517550054878315,0.3960606245697826,0.40179110959207437,0.3085001405849978,0.48316498316498285,-0.010489651556241118,0.3409615433938219,0.047845425198162185,0.35754847096709863,0.4636824808006501,0.541379816084007,0.4413095267050736,-0.01822827663582518,0.2737109211084509,0.43639180279973233,0.2182849261279226,0.08516615584315289,0.3659853697000083,0.3864108085311206,0.4613292965569734,0.05218570514410092,0.48316498316498296,0.3960606245697826,0.5620935949140171,0.06934052489228672,0.2737109211084505,0.4470130814508173,0.3333203588572186,0.5458887962633787,-0.02108290523940607,0.4032131159432486,0.3758710306444959,0.36848890106799526,0.6368760577816138,-0.014858906623066298,-0.014858906623066397,0.39606062456978247,0.35063747389312366,0.5562609743146437,-0.010489651556241118,0.3829599302013023,0.4228317794759647,0.3648111610030232,-0.048439073171959356,0.3389969583224114,0.35949649298360237,0.04784542519816217
Tablet_Q1_feat5,0.0549053931103618,0.17680536594414156,0.12720745404223371,0.16789523456396743,0.25723625322394633,-0.09371299691631416,0.06490021030619046,0.06751237399531455,0.1020220938341415,-0.07959482464634796,0.1357855792177368,0.16658831850011244,0.21293085284278923,0.1177374935878893,-0.08772604873992956,-0.11524909123176152,0.11524909123176152,-0.03697179897783116,0.1089889798878385,0.13517356110503648,0.09181993101445828,-0.06726474306950583,-0.08294891441625488,-0.020229323364924626,0.20320825406884951,-0.08092049395972985,0.12387502600932626,0.07288401936500497,0.10559828539576815,-0.015571257400271021,0.15158128257985862,0.1479582503381582,0.22234913248568416,-0.11735887211198912,0.1404766881013965,0.1345559047147935,0.18332872318301202,0.1138083296420764,-0.08900692594174979,-0.07669378946345001,0.07302943304460709,0.10775618264709468,0.026566173900127703,-0.009104307264319362,-0.10217588650334981,0.1482867320945459,0.18481694557260334,0.10075063948644682,-0.12737820008659045,-0.02566008023760914,0.09295214211391674,0.03175415897773855,0.017682252968651706,0.0874872519521992,0.07954676413939278,-0.06224461187617527,0.20152642953726993,0.7617263925328004,0.3881348912480503,0.41956559735380555,1.0,-0.02212654736529147,0.5309752356246289,0.21954464751852734,0.4800312777650019,0.18169525050149252,0.5614215182799822,0.5965920259674525,0.6765383786252743,0.2560362214914039,-0.02212654736529147,0.6189874214546993,0.2864539918143364,0.7065597534537355,0.20017648713874878,0.25665484707349057,0.20921398567801092,0.05991817278744276,0.29932017504443587,0.22150822154269353,0.7010497031184347,0.0581675961514899,0.4779492871865914,0.43176426856722583,0.46062648180693244,0.4492545556848038,0.25603622149140365,0.5918678009353354,0.5029648942967887,0.3143159709455866,0.5078480730897618,0.3801724261413439,0.7525346126782785,0.240386494299523,0.04085830993458872,0.27690652563613327,0.4176886379142118,0.7530286426812556,0.22496369946660982,-0.0313429192026979,-0.03134291920269805,0.5918678009353354,0.7160694579260425,0.3324353245867719,-0.02212654736529147,0.3917035503690863,0.3976558712396533,0.5125958263215054,0.3683440708445754,0.6329935515434548,0.5876352839600039,0.24007140980642627
Tablet_Q1_feat7,-0.04485960210399535,-0.12514635654373732,-0.01915868039751739,-0.023691627626187053,-0.05925254260351583,0.2361096976233788,0.07871987264967788,-0.01664760220523708,-0.03192954928487612,-0.049319492686796196,0.05165774898806545,-0.07234844233757898,-0.07543060327456057,-0.03250318546827155,-0.012956672772197836,-0.08946898908193718,0.08946898908193718,0.031642559385352716,-0.025814925043309157,-0.020506373199364606,-0.012956672772197836,-0.009934646294640038,-0.05515331009635436,-0.03278990005727047,-0.04393524554474357,0.15684572347733938,-0.03768546465048122,-0.03855970259787275,-0.03943893842705967,0.05772757867963336,-0.026410456384992856,-0.06452627964595492,-0.03826777034119152,0.08411298916595582,-0.04642301447281646,-0.042717174245826,-0.08946898908193712,-0.027296484008305626,0.1804522795923734,-0.03652633040501103,-0.052341367976128345,-0.08671709070110732,-0.03049262358308988,-0.017020986879284748,0.21655351494861805,-0.06805713753479713,-0.11972142108905985,-0.026410456384992877,0.17370748958809415,-0.05810494738875956,-0.03078047755719306,-0.034223748569720616,0.07335453624268132,-0.04801809148288464,-0.0489919053216577,0.06944707985722488,-0.010489651556241118,-0.029047893813576534,-0.013404566809037852,-0.010489651556241118,-0.02212654736529147,1.0,-0.0205063731993646,-0.009934646294640012,-0.014266801472725476,0.22256595362986284,-0.020506373199364596,-0.023071272624606416,-0.025814925043309157,-0.010489651556241125,1.0,-0.027002031497110782,0.26152251198774007,-0.029337704977086702,-0.008732280533259737,-0.005678885630303177,-0.004629183163585923,0.5754604105373898,-0.01738892766103893,-0.011529723749687203,-0.02083559426267247,0.34948608395158837,-0.016268369757051537,-0.015490517173711882,-0.017751790062418154,0.16198736903782646,-0.010489651556241118,-0.020506373199364603,-0.01468317055197009,0.18045227959237364,-0.017388927661038885,-0.015882841324822167,-0.02759012130846456,-0.009350798232818425,0.4975429826737028,-0.009934646294640028,-0.015882841324822167,-0.02846666894400033,-0.008071080225358275,-0.004629183163585911,0.7059504324468527,-0.0205063731993646,-0.029915945491434535,-0.007355645955365254,1.0,-0.021162075852085103,-0.01426680147272549,-0.019158680397517405,0.21655351494861808,-0.02369162762618706,-0.02244349028186659,0.2615225119877399
Tablet_Q2_feat1,0.013954292829647053,0.08250373483415237,0.15190903071566927,0.1121349681164434,0.09995020736500819,-0.0868510417224568,0.2568468628638914,0.12460928633364247,0.01631080899450982,-0.2058682550429853,0.07691007731420173,0.07274706651588321,0.16540307992435488,0.05842850069793476,-0.08130247639035304,0.07107803322618769,-0.07107803322618769,0.053420880303034185,0.029282332095299422,0.09705882352941096,0.061325296477294594,-0.0015832231299960763,-0.03841669066502672,0.007967204495730705,0.1273432064005322,-0.03517590892676154,0.16498721781426023,0.04543955199769811,0.10334769435699843,-0.0887398854339968,0.049629604750604406,0.028719593801899784,0.1146116380144973,-0.06742975839474992,0.08568511534056789,0.07393951318933989,0.093667014800142,0.03957992974806607,-0.11363875948636823,0.019277893069628613,0.000804341577301412,0.05804702203152544,0.030791219732440707,0.04308852947076574,-0.053164058838906715,0.1140169460544784,0.09221007494451831,0.049629604750604774,-0.08353525980868054,0.1069109244578146,0.07693847501019642,0.06431206980445969,-0.0681665072813814,0.010845845046799339,0.08668618150314822,-0.04463227021486571,0.2805899581472533,0.6298169022028796,0.37700643358312314,0.3960606245697826,0.5309752356246289,-0.0205063731993646,1.0,0.3629539025516347,0.08497624493141306,-0.09213616397711728,0.5162815126050413,0.5639819811283437,0.5484429494566421,0.33832529135851797,-0.0205063731993646,0.6002025231878695,0.2163517385318254,0.6485156267710273,0.3571714974510648,0.27693271623863275,0.2257436319226524,0.0685544224022113,0.40624225432439137,0.24495115477151688,0.5700780048484675,0.06999183906946277,0.5208145883885601,0.4711993516698913,0.43142142943983447,0.29797089991610953,0.33832529135851785,0.5162815126050413,0.46081937050810595,0.2779511290702318,0.4430534621394999,0.49637868441960176,0.612339534512848,0.3273271036721574,0.0491639407986564,0.42371009016524014,0.2579615953189747,0.6176224809972589,0.31954978603737794,0.22574363192265326,-0.029047893813576867,0.5162815126050414,0.6355699020462213,0.19675776451639698,-0.0205063731993646,0.5597729085571531,0.4339756722751428,0.49207002582661435,0.1960171024365805,0.5178219150562315,0.5220099359501517,0.21635173853182538
Tablet_Q2_feat2,0.10218282026060795,0.02829207114463826,0.2621952772066486,0.20095191729455417,0.05173482868026911,-0.04207640090449338,0.19869621057718218,0.30904133425991037,0.1297166637747762,-0.14993134487396723,0.11822227941158467,0.05792642435822962,0.05148023468250948,0.17083106372543666,-0.039388308111036385,0.06848166519054973,-0.06848166519054973,0.09619343641728992,0.07596211587478519,0.24144152732442511,0.2293274827798125,-0.030201342281879002,-0.013091051539532586,0.034538714793062246,0.06626089770255107,0.05669342769654132,0.13755877955973225,0.1743399418288989,0.08665771150738855,-0.13347451580780656,0.17329616856827695,0.11506026079546762,0.17606586165490518,-0.11811072692992579,0.09562639181688773,0.1922981596301136,-0.059193666065514995,0.16531569104541333,-0.055054146819766336,0.22942744107360208,0.07349729312282548,-0.011497450231858206,0.13980377789589435,0.018857751441485604,-0.0458761719799249,0.10676742722435405,-0.016337460661043864,0.17329616856827842,-0.057191813192382444,0.17097763170097757,0.18398111786378726,0.11502941894901014,-0.1354332915659496,0.010855539849365993,0.08554242879488161,-0.06434842817312972,0.6207639535435577,0.2941964197705137,0.3067562426604553,0.4032131159432486,0.21954464751852734,-0.009934646294640012,0.3629539025516347,1.0,0.2853925579324476,-0.04463686441081501,0.42371009016523975,0.26369228000219946,0.28188149400775764,0.5119885347434031,-0.009934646294640012,0.2679203126203256,0.1471270771280425,0.24356013834921078,0.8789724640696025,0.3753282858173197,0.46596356088524915,-0.01726382234594149,0.2939057453518836,0.36348542805435496,0.23674393427762033,0.09278075192432614,0.31728212111305626,0.4118611263700682,0.42328473995526134,0.00020042404882816194,0.7295393723437126,0.30219771493803005,0.5163258351145718,-0.05505414681976647,0.22455212212126918,0.47576677747432133,0.21209521668258957,0.6988167272598201,0.15031024898590425,0.5421327367636047,0.4009023998809755,0.30059990239219736,0.6729252100963331,-0.014072724993178604,-0.014072724993178633,0.30219771493803016,0.3320853187636828,0.4352975730068429,-0.009934646294640012,0.4101454172123261,0.5319653026376872,0.2621952772066491,-0.04587617197992492,0.20095191729455475,0.2723582991623727,0.1471270771280424
Tablet_Q2_feat3,0.11819269767782757,0.07731509851994019,0.14644481570988113,0.1709773180809402,0.15753708068962408,-0.06042446208830688,-0.03543012597721162,0.08226684585139413,0.15371415173375294,-0.019083987808555882,0.08615850269863815,0.11168852298067715,0.10273126318312448,0.18078760391382315,-0.056564185125531984,-0.08500597375622142,0.08500597375622142,-0.058197896713591074,0.1460507746831253,0.12860117334937748,0.1363825352471173,-0.04337110167453732,-0.018799605727734574,0.04959985211970397,0.09515498034760407,-0.047866680339659226,0.10702724463662733,0.10082734506008105,0.06512165929683733,-0.025292118874398178,0.06678302399749596,0.16523405559537702,0.22284884023220494,-0.1099678510760795,0.1656584141153062,0.1604925808233408,0.1289025011877143,0.09477582044145379,-0.0790613535332058,-0.006669086934035975,0.10554691718937119,0.10417711599157414,0.10060119787857588,0.02708096373625696,-0.06588118173057878,0.06886786985016399,0.08350957708015469,0.1760319851017463,-0.03543808416120079,0.023668206217632225,0.0981316472966432,0.1337299273682564,-0.05151032370768897,0.1563511559181496,0.12284451936349017,-0.12066494806708965,0.4228317794759667,0.4568164127021402,0.3157616295926849,0.18851886196852669,0.4800312777650019,-0.014266801472725476,0.08497624493141306,0.2853925579324476,1.0,-0.06410145505206834,0.390350743857177,0.33872932988836596,0.478728672827787,0.2666231678043376,-0.014266801472725476,0.4565556911663482,0.07836561903747119,0.4521638881580975,0.33341625815338427,0.2571019874930159,0.3244723894445264,0.11615500506380994,0.4220678619319343,0.3789079664551617,0.2968857153031643,0.04620849701494933,0.35030591922808635,0.26191672932182763,0.3141377685798361,0.3537332811957957,0.2666231678043386,0.5212255291110753,0.2811467326845101,0.11357226182151138,0.422067861931934,0.3607017721373333,0.4816789145840099,0.30730067953500134,-0.028674510483613844,0.2853925579324476,0.41445684206265465,0.4664283823424773,0.36540457093945783,-0.020209352975783648,-0.020209352975783693,0.4776006006931092,0.44314630775696645,0.4060398086916223,-0.014266801472725476,0.2908911525731657,0.2918108419838502,0.3305126086389818,0.21502885703730518,0.40618285945890276,0.4726417453388662,0.07836561903747065
Tablet_Q2_feat5,-0.11805060265727249,0.010020066729838946,0.003653688988930234,0.046438575028080506,-0.1580075449830185,0.05602688601796379,-0.10122695108043804,-0.07479851223302017,-0.11170724790315406,0.1883868729426409,-0.03965720242731025,-0.0749523729099625,-0.001920967128779595,-0.05165149163404477,0.0672025570679171,-0.014654825543850003,0.014654825543850003,-0.04926121485295836,0.0642158920564448,-0.0496011228628694,0.00449378801062051,-0.04463686441081519,-0.058426660526348054,0.00928443674849351,0.08238806556696633,-0.051597945567473345,-0.022231388060827802,-0.056610419248179736,-0.03259521046966515,0.04306735217470614,0.023362600606256917,0.03690533726689785,0.0035245116189110363,0.02898363605251935,-0.07045680383094548,-0.05096716571153362,0.04493499487948771,-0.018345710587298097,0.012541794795445663,0.014654825543850083,0.009106299438750307,-0.06602338954271735,-0.07189575399829572,-0.027048406140277124,0.041752921296883606,-0.05874274165777453,0.0531119646014995,-0.012143926057707864,0.006524979029438547,0.03637694592423734,-0.04114135003517785,0.030274212509923848,-0.0328768233336421,0.11364082899091518,-0.0012476612358068117,-0.07367730392226075,0.029022484821244247,0.4385345691984769,0.18305957133079415,0.10517550054878315,0.18169525050149252,0.22256595362986284,-0.09213616397711728,-0.04463686441081501,-0.06410145505206834,1.0,0.20560912382262098,0.32481100086902703,0.38858245467428226,0.02902248482124429,0.22256595362986284,0.3337481014267747,0.3326483248602244,0.43392974580572896,-0.03923457469951557,-0.02551551815399174,-0.02079915228761558,0.1119101673420677,0.16464094539564986,0.08770263247373,0.20050660545450608,0.46712495884963084,0.08095603495668154,0.19815846211777244,0.20662888816454367,0.3832020941199093,0.029022484821244133,0.12053904159412428,0.15844298245613944,0.5290496121639919,0.11608689137407,0.033461796722732015,0.39405189704922283,0.04284282166964075,0.32811973692626717,0.035500664092812564,0.29552229656658,0.41416467001972923,0.061393923916849086,-0.020799152287615513,0.31527136099122754,0.1630740827083727,0.45790745126098736,0.07375209186570864,0.22256595362986284,0.27861945084475487,0.10852263881622208,0.22799019290924347,0.3704233530441489,0.3139895072944191,0.2170837282108128,0.33264832486022394
Tablet_Q3_feat1,-0.028252287453127814,0.13674066544247085,0.18592513022676138,0.11213496811644379,0.038416690665026454,-0.0868510417224568,0.21373478692118247,0.08643059281624911,-0.007763317742579201,-0.1229809707174818,0.15932331897374777,0.009539473816705397,0.1654030799243549,0.034575376077900184,-0.03375988543447042,0.04848905165223364,-0.04848905165223364,-0.01914642170153021,0.11125506115235309,0.09705882352941085,0.061325296477294663,-0.0015832231299960967,-0.09995020736500809,0.007967204495730676,0.16976790999788793,-0.03517590892676167,0.16498721781426035,0.15597792333916502,0.12527426116252657,-0.08873988543399673,0.07654884266303509,0.15261067526114983,0.2254678852433877,-0.13356693356148464,0.12757258414559078,0.13806219835636688,0.048489051652233724,0.013221928809549166,-0.0780396787084961,0.01927789306962871,-0.040351135794615,0.03574359804694682,0.030791219732440703,0.04308852947076609,-0.09469425238482103,0.13482741123802475,0.09221007494451793,0.02271036683817423,-0.11805117469598235,0.12741164513773282,0.17515099820408186,0.13407816673014644,-0.08930501004439548,0.15651910133162292,0.06594365794783559,-0.10729434470860236,0.338325291358518,0.6298169022028801,0.42311837585803047,0.3960606245697826,0.5614215182799822,-0.020506373199364596,0.5162815126050413,0.42371009016523975,0.390350743857177,0.20560912382262098,1.0,0.6525761146127707,0.5484429494566427,0.22285462493598854,-0.020506373199364596,0.5736632498739308,0.2654789454321731,0.5728239663659918,0.42583251793790083,0.2769327162386328,0.2257436319226524,0.17274356932042195,0.33261983869417305,0.403600953326063,0.5382225357024025,0.13432565522013684,0.5597457007906264,0.5523995767401447,0.5399840350447768,0.2653121829313729,0.45379595778104725,0.5485294117647053,0.5458894527366003,0.2423520482923587,0.6639207090301524,0.5361148659363698,0.5599751230656477,0.3273271036721574,0.13954316130875824,0.48446627777884516,0.2976977768357479,0.6689934107361257,0.39358886853811426,0.09834786905453717,-0.02904789381357688,0.6130252100840331,0.6605181132632252,0.2777291233723408,-0.020506373199364596,0.6542134377348696,0.47760060069310944,0.5601022248488035,0.11295671534475063,0.517821915056232,0.4918807668701199,0.21635173853182538
Tablet_Q3_feat2,-0.007491021418513985,0.13468624759973932,0.08279775847155113,0.15118082664710283,0.05127178147152016,-0.09771421020329141,0.08198285385487496,0.057283949764812346,-0.0049549986528568445,-0.04456635257472886,0.11941357869421106,0.08735880876084452,0.16937936776006743,0.054502692095746666,-0.047933975967432936,-0.031736678018509525,0.031736678018509525,-0.020275424204361406,0.0929988741861152,0.03241718022177338,0.039141353156838296,-0.014498544604931982,-0.07005511907504844,0.02946757199805464,0.15603635650827913,-0.08875131348909471,0.14244004923507086,0.071946838556954,0.10307913302641204,-0.04298644109042151,0.010759980063175675,0.11173004760281025,0.2171225637335647,-0.09259146360112357,0.11338997475616895,0.12904609326908656,0.1544383567270151,0.024530758142098957,-0.12785248641204439,-0.00963555192494044,0.00736584882772136,0.04138146222522841,-0.01185321816708686,0.017102542609195456,-0.06850669148623963,0.07219471569544289,0.16857033800211516,0.06006317229295071,-0.10120845955340053,0.05913430678102642,0.030028569348751956,0.12042504037776798,-0.06286563241894472,0.09932205082777955,0.11001128969549284,-0.10267970888263603,0.24317575942735029,0.7477693200983899,0.36986916356836536,0.40179110959207437,0.5965920259674525,-0.023071272624606416,0.5639819811283437,0.26369228000219946,0.33872932988836596,0.32481100086902703,0.6525761146127707,1.0,0.5934485564847537,0.24317575942735037,-0.023071272624606416,0.6356945378520604,0.31668008121249824,0.7401931288168686,0.2527372880742244,0.24614531338190768,0.20064706611150254,0.05532053760351016,0.41660195283901547,0.4028868297742411,0.5822048155756767,0.11072840249043732,0.49122570896300083,0.4855200856483889,0.5374586257109613,0.4258178209824406,0.19030397603910854,0.5935133589564867,0.5195707220932252,0.36115141718219756,0.6188636284134713,0.47009187852776685,0.7163317230608057,0.28747165845871026,0.11916117259738795,0.2636922800021993,0.3245364506830642,0.6928574140232037,0.28203034135456917,0.08398295759591236,0.0839829575959127,0.5344506033002022,0.7483565848343892,0.24467228647008338,-0.023071272624606416,0.5424796263109276,0.2987793090371448,0.6746596765653792,0.3118107458785977,0.6288396305647035,0.5313314065973918,0.22670249219608288
