,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4_feat1,Q4_feat3,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13_feat1,Q13_feat2,Q13_feat4,Smart Watch_Q1_feat1,Smart Watch_Q1_feat2,Smart Watch_Q1_feat3,Smart Watch_Q1_feat4,Smart Watch_Q1_feat5,Smart Watch_Q1_feat7,Smart Watch_Q2_feat1,Smart Watch_Q2_feat2,Smart Watch_Q2_feat3,Smart Watch_Q2_feat5,Smart Watch_Q3_feat1,Smart Watch_Q3_feat2,Smart Watch_Q3_feat3,Smart Watch_Q3_feat4,Smart Watch_Q3_feat6,Smart Watch_Q4_feat1,Smart Watch_Q4_feat3,Smart Watch_Q5_feat1,Smart Watch_Q5_feat2,Smart Watch_Q5_feat3,Smart Watch_Q5_feat4,Smart Watch_Q5_feat6,Smart Watch_Q6_feat1,Smart Watch_Q6_feat2,Smart Watch_Q6_feat3,Smart Watch_Q6_feat4,Smart Watch_Q7_feat1,Smart Watch_Q7_feat2,Smart Watch_Q7_feat3,Smart Watch_Q7_feat5,Smart Watch_Q8_feat1,Smart Watch_Q8_feat2,Smart Watch_Q8_feat3,Smart Watch_Q8_feat5,Smart Watch_Q9_feat1,Smart Watch_Q9_feat2,Smart Watch_Q9_feat3,Smart Watch_Q9_feat4,Smart Watch_Q9_feat6,Smart Watch_Q10_feat1,Smart Watch_Q10_feat2,Smart Watch_Q10_feat3,Smart Watch_Q10_feat4,Smart Watch_Q10_feat6,Smart Watch_Q10_feat7,Smart Watch_Q11_feat1,Smart Watch_Q11_feat2,Smart Watch_Q11_feat3,Smart Watch_Q11_feat5,Smart Watch_Q12_feat1,Smart Watch_Q12_feat2,Smart Watch_Q12_feat3,Smart Watch_Q12_feat5,Smart Watch_Q13_feat1,Smart Watch_Q13_feat2,Smart Watch_Q13_feat4
Q13_feat1,0.03273792943504245,0.13555799520878287,0.17804964044421115,0.24890609581401843,-0.09717073840068621,-0.10732209404536587,0.05289540076022534,0.13986499404682476,0.17378150456347657,-0.045912014435519344,0.09307503079831767,-0.07080004047009857,-0.035120832893428974,0.12980761049208694,-0.07880478053956032,0.08603275687038166,-0.08603275687038163,0.0011299766570837962,0.1714118804327503,0.14096805425619108,0.12829019084928583,-0.10732209404536601,0.08363812877287345,-0.042797440407921945,0.0881516251916088,-0.07884134175137054,0.09492219526401952,0.10963921671451657,0.027664620269758217,-0.0533478766139124,0.16510861633826687,-0.013088394346141322,0.1826615838941735,-0.003525196058078223,0.19579375685899272,0.2561571629712437,-0.0008830420072365108,-0.06256647026662274,-0.15303073236269255,0.1457997248843088,0.11651246825897527,-0.027594350706237898,-0.08275738643976718,0.0013762035479878737,-0.07880478053956057,0.0921452536786443,-0.04597199063023291,-0.021603195222708985,0.012687925303660254,0.34591009019576613,0.1890380997255476,0.17505505592424206,-0.33019567491863727,1.0,0.3616146662118219,-0.7350967554490716,-0.1285222799538753,-0.18729320531060004,0.17043073013302165,0.17043073013302165,-0.21759739610198134,,0.05947831371467822,0.17043073013302165,0.0575343671665615,-0.23759186417638944,-0.11828112639106317,-0.1563897874550236,-0.14185976277820245,-0.0010387869704394986,-0.05333549671558666,-0.18729320531060004,-0.06210215645942982,-0.23194820535618235,0.07919936531653314,0.17067383864237107,0.15212646340411073,-0.05333549671558666,-0.1360337722557027,0.022819650063800018,-0.03819719598316598,-0.0143002019319506,0.07818681835521024,0.07739697551329942,0.05579627475269203,-0.2319482053561824,0.11229750848490881,-0.09272105909024826,0.012687925303660459,-0.15980162495791023,-0.06820067169234065,0.05753436716656146,-0.18266271002980738,0.07819332848024155,-0.07558031640026594,-0.1649749947975851,-0.12768233462377726,-0.2392814804416649,-0.1523631907799597,-0.05333549671558664,-0.05333549671558666,-0.10700641158161335,-0.1624554506799816,-0.00567133010226762,-0.09275455758014099,-0.09339153092885664,0.07818681835521024,0.004317499397359334,-0.21069397059113235,0.08653209432605995,0.07819332848024152,-0.2947654723161026
Q13_feat2,-0.04309387839924141,0.027847537940056913,0.30856747224393516,0.32471977880883296,-0.05513533663766765,-0.10643595763596174,0.07613521854020062,0.30309187805649596,0.1398963208442987,-0.12000605039810773,0.08501203242466562,-0.02449532474425895,0.01286792426031552,0.09918039192611768,-0.024381888231165796,-0.009115046960387103,0.009115046960387155,-0.059976570455550576,0.21559370013863413,0.19199000312824085,0.13068894598594952,-0.10643595763596218,-0.07159660620934527,0.14318208936490112,0.12875747621982253,-0.07647846836726606,0.23007390049032353,0.31473558762224485,0.21045966959618326,-0.24130676056646386,0.19152590163632835,0.18473501582668003,0.1711681512223598,-0.15973098724175921,0.23620930192612402,0.3468953298072118,-0.09259005297616123,0.04266609214600428,-0.10545587775365921,0.011204703398156048,0.09301608950743229,0.026229649178821198,-0.02308293361732709,0.11760821831300194,-0.13089224208310019,0.12041042615764952,0.09341603137284632,0.12955568258260983,-0.11837134044012516,0.18944075096841367,0.27611593747870694,0.21810434198353992,-0.22470624608085357,0.3616146662118219,1.0,-0.72902721305678,-0.1958969557435862,-0.27285232250358704,0.1718496573321252,0.1718496573321252,-0.23484686332182758,,0.061482231815872646,0.1718496573321252,0.05937441798737435,-0.3313409813175283,-0.14139797889249595,-0.17291139725396626,-0.24760168777503333,-0.06358894983793972,-0.052895116512668205,-0.27285232250358704,-0.06102416403222411,-0.2846027155979893,0.048151053738356146,0.12610067921866117,0.15339299776947368,-0.052895116512668205,-0.19329725800976105,-0.011942591791572608,-0.06588721496866286,-0.05914456635919504,0.0797893678241973,0.07918093722000849,0.013705944657168083,-0.30359148199238895,0.11363120199103809,-0.15674695551431062,-0.018457903933036434,-0.20312251727451636,-0.03583974880163523,0.019631864011954343,-0.26737108419222544,-0.06150735402556108,-0.07495626530629226,-0.24018522961181052,-0.2011720414697086,-0.2533725233247868,-0.22698242394389392,-0.05289511651266817,-0.052895116512668205,-0.14911659484542583,-0.24841786644731956,-0.004009161378228312,-0.09198870231668359,-0.18761034204767005,0.07978936782419718,-0.02408990790031882,-0.20865566381352976,-0.04408024128847118,0.11575342320088265,-0.3123534265005392
Q13_feat4,0.08037577684115212,-0.03359891314001618,-0.24196726184763714,-0.27038436034411373,0.18420372256050477,0.1459972353976745,-0.08001702671084499,-0.24583937339981218,-0.06051603028711815,0.09444311435209538,-0.045107208523803295,0.1132220883749857,0.11534369275871809,-0.05771407417502932,0.07385485467038268,-0.06740487021188078,0.06740487021188081,0.061984364921909944,-0.1656009450185862,-0.135631170958638,-0.07626013920104033,0.14599723539767467,0.11886650472921446,-0.06811946037344715,-0.16495107921052973,0.08432065888825029,-0.20651421214108137,-0.2769073413724611,-0.08735086077528982,0.22807141627700986,-0.14606597781297623,-0.06686146708477418,-0.10607681043177276,0.09501360205246036,-0.15153511364485947,-0.3269686341512022,0.14821242723534833,0.07790009892194878,0.16222355941978664,-0.05685008327528049,-0.06081084430683389,0.09109569330306348,0.14615504985956718,-0.04558637141748852,0.12669927654660462,-0.031044819169521665,0.08843038609672221,0.02188729737032013,0.03503842216352353,-0.2958174301580073,-0.20171527283754204,-0.1520433824224739,0.32215971563199436,-0.7350967554490716,-0.72902721305678,1.0,0.22893728098595822,0.3267571575373925,-0.12528307674960135,-0.12528307674960135,0.32335546736540927,,-0.023262051485626593,-0.12528307674960135,-0.03040849831022207,0.38256959569367366,0.2014987070980348,0.24908018296978415,0.29126383904346764,0.08438939261841018,0.0725557504100311,0.3267571575373925,0.10579459814410803,0.3493772308807216,0.0019908194411094346,-0.11350112519131826,-0.11182766966630504,0.0725557504100311,0.24908018296978401,0.049596449393883135,0.09914622058273008,0.07031533121608503,-0.0215928969876166,-0.013923836069011033,0.0041846865397483345,0.3493772308807215,-0.0675136580261742,0.1802521235886101,0.0350384221635237,0.2623557440002965,0.09914622058273015,0.00902752293584711,0.3264349939590158,-0.00254303959432849,0.10281682763528664,0.26699894854927986,0.23680232519341976,0.3654567973734511,0.2763030683865123,0.07255575041003108,0.0725557504100311,0.19194915671705168,0.2999286575963715,0.06862462062583813,0.1261800666273882,0.19816625518010497,-0.021592896987616513,0.05369229380005495,0.2978819039592094,0.019156314810374924,-0.03772175398253939,0.3977450246261599
Smart Watch_Q1_feat1,0.3135186736065594,0.02955057338284776,-0.0027485418418469673,-0.02176067536218897,0.07735481180788588,0.04023208602631387,-0.013654871068239477,0.013050238144712904,0.13250604175365502,-0.01356860798962202,0.013178973552571936,0.11128018665127871,0.11439747539391758,0.12436050807576511,0.011801709933263344,0.07952931257190966,-0.07952931257190957,0.022735889390284137,0.011485372295819906,0.07473525728607994,0.11959251378121703,0.04023208602631392,0.14722669139735456,0.12847834353830018,-0.062107575335984204,0.04358354255272212,-0.10882551373786623,-0.09868279645040534,-0.017130820513224412,0.11334020404470613,0.08542481651250294,-0.05650607484104316,0.015154910351943595,0.04413968439161502,0.03909832084122882,0.0120129122394525,0.1483953130600706,0.10969574516882061,-0.008157691362030164,0.09671477350449188,0.17051731792717742,0.08283851641501724,0.13685864140283915,-0.037050187103917186,0.011801709933263502,0.057273909468916376,0.059869292907293085,0.04567678406853218,0.035388548166390144,0.10222854455913226,0.06599382564161967,0.042317224053907365,-0.05406418527806289,-0.1285222799538753,-0.1958969557435862,0.22893728098595822,1.0,0.5379645200635653,0.27159535177708516,0.27159535177708516,0.5135972163005499,,0.21674393865399041,0.27159535177708516,0.3066719396108087,0.5017044785924201,0.4046742232865791,0.4895274430475725,0.5623201652098677,0.5319107036023036,0.15701712607287233,0.5635574060963943,0.18922355811996658,0.5219048544224494,0.3652400960488372,0.18841635532947099,0.31595106090389613,0.15701712607287233,0.46068401348797694,0.4245177239276931,0.34813170567106183,0.18841635532947193,0.25394103755997144,0.1526836940104554,0.2312145521250201,0.5487715711376011,0.3539671454342039,0.3979733057560071,0.3652400960488366,0.39229515843052293,0.3481317056710622,0.30667193961080846,0.5771798915134494,0.5533753397113553,0.22250480073583,0.5442039637813559,0.6322235572794124,0.548882081425451,0.5367068337348301,-0.025680371086684712,0.15701712607287233,0.47099785539370104,0.5438908519845032,0.4469425160584706,0.16715657370909018,0.5645601062650465,0.188416355329471,0.2319472861582295,0.18842439674346112,0.5042551320335039,0.302573629503623,0.3136392790883764
Smart Watch_Q1_feat2,0.18659758230392723,0.163036502676703,-0.11838147576095986,-0.1156856041838365,0.055230493225453765,-0.0806986234608729,-0.026864246495421656,-0.07020955024184557,-0.07445708893230027,0.14881527388048177,-0.024149696418204126,0.12078682343320724,0.22075402554933424,0.04845996084136231,-0.09924112106870045,0.1673641574423639,-0.1673641574423639,0.019721744102693565,0.056172227328418645,-0.017998994287909575,0.005382399977523758,-0.08069862346087302,0.2883218968379587,0.014875771482829831,-0.23435228234397454,0.00038566036534945096,-0.19309718796277173,-0.15750303946348232,-0.012955299216359654,0.14688247816269126,-0.020662893319976554,-0.06179339142626583,-0.039804683695588566,0.08177315976518613,-0.0014401693148749788,-0.061653648007000995,0.23243126751660584,0.05417445655682699,-0.0646246185641122,0.16195906968223492,0.14488103307641756,0.15356439329598937,0.32445956119130137,-0.05904719757383101,-0.04123398692291055,0.07615189840247275,0.0957171950570912,-0.0485114778231086,-0.020396277322811397,0.02414899542787289,-0.038035704744116036,-0.002255371360803312,0.01648993865531785,-0.18729320531060004,-0.27285232250358704,0.3267571575373925,0.5379645200635653,1.0,0.16324464307439276,0.16324464307439276,0.7410231175042467,,0.33162953566915876,0.16324464307439276,0.29711054507648865,0.7889803345689557,0.5354336423820778,0.7492589878858312,0.8804564738364956,0.35807124061000256,-0.04010452092679417,0.9211900617186266,0.16324464307439246,0.860551246000964,0.34236608363290993,0.23803738812800015,0.2023148588174001,-0.04010452092679417,0.7270540976235642,0.33162953566915876,0.4351983761703588,0.2380373881279993,0.238037388128,0.27857174503094334,0.30661716277312623,0.8191849795426167,0.22665792876163698,0.6333946712815511,0.37864231972848206,0.5750596918195321,0.4679269764924421,0.29711054507648876,0.9611092971633639,0.34785011325520765,-0.05683105187698354,0.8116366735740458,0.7780255806524355,0.880324711592707,0.8001802278101686,0.1005437285206953,-0.04010452092679417,0.6224696612642908,0.9307936938626412,0.23326517121467605,0.0933205959556126,0.7787376022478862,0.23803738812800054,0.4550862451319179,0.4215804866937606,0.48247161813447886,0.34785011325520865,0.7078809572290415
Smart Watch_Q1_feat3,0.11097530993683147,-0.042156696064666294,0.3942778961032028,0.3662351251792385,0.06860164486191517,-0.01829098284755659,0.21803894974650084,0.4192333722746223,0.19204106479801092,-0.13586119957052653,0.08646534536583533,0.10030874102520981,0.09398230592521603,0.16129626796966776,-0.02249378694941423,0.09129977432245368,-0.09129977432245366,0.017455700160895003,0.27202606218223935,0.3599729444456661,0.41530772418688977,-0.01829098284755659,0.06860164486191518,0.22665792876163682,0.20428731403914685,-0.04344425086894029,0.17566167314292339,0.22891148591557162,0.21597642315324056,-0.15704362862327428,0.25770455833212136,0.10769927544479177,0.20615896272380257,-0.09219241363928993,0.10452480348893141,0.1807174907844008,-0.013641092859008467,0.2820574635229955,-0.026081139449364854,0.14847609960890087,0.12631046097886414,0.07799682107855824,0.1672400448362071,0.10146519463924068,-0.02249378694941426,0.04594086603104234,0.05692595400536136,0.30071783920615835,-0.03751216411919812,0.10201349845582018,0.29293246018409774,0.2540653072103087,-0.12631046097886411,0.17043073013302165,0.1718496573321252,-0.12528307674960135,0.27159535177708516,0.16324464307439276,1.0,1.0,0.22360428805042426,,0.48121824843716676,1.0,0.6658589244746485,-0.07710906694556317,0.31154350157827243,0.28558252231041775,0.23593283248331826,0.4153077241868896,-0.00909000764724485,0.16324464307439246,0.18360655737704748,0.18473717150816749,0.5462708899858232,0.7856943259121129,0.8925999629607644,-0.00909000764724485,0.21411513733022283,0.6099221623586009,0.4843873940772859,-0.026081139449364767,0.7856943259121125,0.6998243339300623,0.5858328572315007,-0.08154100913168044,0.7959016393442605,0.3321753741518743,0.5462708899858234,-0.0588506870906869,0.3790490000814391,0.6658589244746486,0.22227212055499954,0.4622033856480507,-0.012881208507782174,0.2025547909172368,0.26272613415935486,0.24084759954022264,0.19983572924066811,-0.009090007647244856,-0.00909000764724485,0.33731800129080397,0.22891148591557162,0.5540031965672286,-0.015808226971548905,0.19983572924066817,0.7856943259121132,0.39021517731652994,-0.041143664644916964,0.32561085236755405,0.5864891772531958,-0.06814295863784885
Smart Watch_Q1_feat4,0.11097530993683147,-0.042156696064666294,0.3942778961032028,0.3662351251792385,0.06860164486191517,-0.01829098284755659,0.21803894974650084,0.4192333722746223,0.19204106479801092,-0.13586119957052653,0.08646534536583533,0.10030874102520981,0.09398230592521603,0.16129626796966776,-0.02249378694941423,0.09129977432245368,-0.09129977432245366,0.017455700160895003,0.27202606218223935,0.3599729444456661,0.41530772418688977,-0.01829098284755659,0.06860164486191518,0.22665792876163682,0.20428731403914685,-0.04344425086894029,0.17566167314292339,0.22891148591557162,0.21597642315324056,-0.15704362862327428,0.25770455833212136,0.10769927544479177,0.20615896272380257,-0.09219241363928993,0.10452480348893141,0.1807174907844008,-0.013641092859008467,0.2820574635229955,-0.026081139449364854,0.14847609960890087,0.12631046097886414,0.07799682107855824,0.1672400448362071,0.10146519463924068,-0.02249378694941426,0.04594086603104234,0.05692595400536136,0.30071783920615835,-0.03751216411919812,0.10201349845582018,0.29293246018409774,0.2540653072103087,-0.12631046097886411,0.17043073013302165,0.1718496573321252,-0.12528307674960135,0.27159535177708516,0.16324464307439276,1.0,1.0,0.22360428805042426,,0.48121824843716676,1.0,0.6658589244746485,-0.07710906694556317,0.31154350157827243,0.28558252231041775,0.23593283248331826,0.4153077241868896,-0.00909000764724485,0.16324464307439246,0.18360655737704748,0.18473717150816749,0.5462708899858232,0.7856943259121129,0.8925999629607644,-0.00909000764724485,0.21411513733022283,0.6099221623586009,0.4843873940772859,-0.026081139449364767,0.7856943259121125,0.6998243339300623,0.5858328572315007,-0.08154100913168044,0.7959016393442605,0.3321753741518743,0.5462708899858234,-0.0588506870906869,0.3790490000814391,0.6658589244746486,0.22227212055499954,0.4622033856480507,-0.012881208507782174,0.2025547909172368,0.26272613415935486,0.24084759954022264,0.19983572924066811,-0.009090007647244856,-0.00909000764724485,0.33731800129080397,0.22891148591557162,0.5540031965672286,-0.015808226971548905,0.19983572924066817,0.7856943259121132,0.39021517731652994,-0.041143664644916964,0.32561085236755405,0.5864891772531958,-0.06814295863784885
Smart Watch_Q1_feat5,0.21578982035592315,0.1352126077387299,-0.04715536504315962,-0.0371974327500998,0.23943745956041637,-0.06163397781792876,0.04123659676665838,-0.030461039510652366,0.025547358196103983,0.014940918945145078,0.11483139840418245,0.18513923200296634,0.22720556257707764,0.07718451777348477,-0.07579590322925782,0.0812755699522909,-0.0812755699522909,0.06826233438895676,-0.004800676462973731,0.017405427719411077,0.07288560983567025,-0.061633977817928835,0.3014984527219813,0.1272620704448573,-0.1414635628710488,-0.1463913676312088,-0.09975692670554155,-0.11900755788643705,0.014589255933445998,0.109859503831618,0.05214993326522331,-0.00025738120164212275,-0.006334476545573643,0.02752524580294535,0.09155450396793184,-0.0025404772438446482,0.1864849321858566,0.03492881156053339,-0.087883979974493,0.1122054611201253,0.13600247095780832,0.18953720245303424,0.3204747610068476,-0.06062072751474013,-0.07579590322925782,0.09898354424535621,0.16193049650679753,0.008390262390017725,-0.0845484050874252,0.0009950745062036355,0.050466579423014454,0.04018878845547799,0.029493510806366474,-0.21759739610198134,-0.23484686332182758,0.32335546736540927,0.5135972163005499,0.7410231175042467,0.22360428805042426,0.22360428805042426,1.0,,0.3942932408730501,0.22360428805042426,0.2958575016211954,0.5267669745381708,0.5754893507720331,0.6548807941063972,0.7255819498448081,0.35772780253426484,-0.030630028706736978,0.672827445608759,0.2236042880504247,0.6797692328564586,0.33399141333740556,0.14491507336219564,0.26489496849407773,-0.030630028706736978,0.6548807941063968,0.39429324087305007,0.42386197707125267,-0.08788397997449289,0.26131460003054063,0.2672420776557979,0.3464746416984548,0.5843159470923205,0.29676784616416313,0.6110278740657314,0.3758453951798886,0.3269930615462504,0.4993837175297441,0.2958575016211954,0.7489764252696168,0.3277954391769703,-0.04340500048868712,0.6924975797839665,0.6410124641967508,0.7648343863124755,0.6832697610989568,-0.030630028706736975,-0.030630028706736978,0.5373162354887144,0.7485190312672345,0.31951487996239225,-0.053267991043760926,0.6585301696326723,0.26131460003054113,0.28659351862873644,0.24793599634349553,0.2715884717432045,0.23868947372384214,0.6166311827397817
Smart Watch_Q1_feat7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smart Watch_Q2_feat1,0.1306993454352994,0.08185044964003414,0.13991124849365127,0.17449325160210272,0.17070172047811522,-0.029989044465648474,0.20007866096866006,0.15601239735605718,0.08422153142852733,-0.11428004513603637,0.055104881131028745,0.08763054169102862,0.11473705202468264,0.12906039075631293,-0.03687976653025646,0.10986925458436946,-0.10986925458436941,0.053536577978408176,0.13934241023875144,0.11698317348807251,0.22279506752495234,-0.029989044465648512,0.2070927550663431,0.1716765005473749,-0.01079953858868287,-0.07122917242577188,0.02492778440147331,0.013870599692404159,0.07966966508728067,-0.0036408572799274857,0.15141860243411714,0.06383999919357614,0.10678844505372495,-0.032174064479282595,0.011253452463026422,0.07373882098581003,0.055522251187230254,0.19403424927718455,-0.04276142278304439,0.15033552873984266,0.09791965130165868,0.1278799589392537,0.17738857445437978,0.0314840414062111,-0.0368797665302564,0.09798296252685684,0.09333314563488883,0.12087866869660395,-0.061503198988763635,0.15272775622828097,0.06837488593596865,0.12104978066403947,-0.1343106858898872,0.05947831371467822,0.061482231815872646,-0.023262051485626593,0.21674393865399041,0.33162953566915876,0.48121824843716676,0.48121824843716676,0.3942932408730501,,1.0,0.48121824843716676,0.3009792338975442,-0.12642443856668295,0.43078586275296354,0.3780935093347302,0.38682449506500244,0.36595886575388953,-0.014903553614273247,0.29164127688871233,0.2238104205943015,0.41203080028492955,0.23300250386127802,0.36676143386995913,0.5444164995302346,-0.014903553614273247,0.423160662912685,0.43187744458931393,0.26277001984266707,-0.04276142278304451,0.366761433869959,0.3198094289425901,0.4381820132653103,0.20213785987791902,0.48121824843716676,0.39559708763764073,0.30662892957378857,0.05752219811498243,0.3956222735296192,0.38883835375743625,0.36442702736929905,0.3345859021428524,-0.02111943015477565,0.31457604735717837,0.3448099297714301,0.3948825184657214,0.35375339850692517,-0.014903553614273247,-0.014903553614273247,0.3522347516010717,0.37531262190959025,0.4117638721373983,-0.025918433444716466,0.2667132836569014,0.3667614338699592,0.20455656469485362,0.20455656469485456,0.27408864945836153,0.3345859021428533,0.21391974599321775
Smart Watch_Q2_feat2,0.11097530993683147,-0.042156696064666294,0.3942778961032028,0.3662351251792385,0.06860164486191517,-0.01829098284755659,0.21803894974650084,0.4192333722746223,0.19204106479801092,-0.13586119957052653,0.08646534536583533,0.10030874102520981,0.09398230592521603,0.16129626796966776,-0.02249378694941423,0.09129977432245368,-0.09129977432245366,0.017455700160895003,0.27202606218223935,0.3599729444456661,0.41530772418688977,-0.01829098284755659,0.06860164486191518,0.22665792876163682,0.20428731403914685,-0.04344425086894029,0.17566167314292339,0.22891148591557162,0.21597642315324056,-0.15704362862327428,0.25770455833212136,0.10769927544479177,0.20615896272380257,-0.09219241363928993,0.10452480348893141,0.1807174907844008,-0.013641092859008467,0.2820574635229955,-0.026081139449364854,0.14847609960890087,0.12631046097886414,0.07799682107855824,0.1672400448362071,0.10146519463924068,-0.02249378694941426,0.04594086603104234,0.05692595400536136,0.30071783920615835,-0.03751216411919812,0.10201349845582018,0.29293246018409774,0.2540653072103087,-0.12631046097886411,0.17043073013302165,0.1718496573321252,-0.12528307674960135,0.27159535177708516,0.16324464307439276,1.0,1.0,0.22360428805042426,,0.48121824843716676,1.0,0.6658589244746485,-0.07710906694556317,0.31154350157827243,0.28558252231041775,0.23593283248331826,0.4153077241868896,-0.00909000764724485,0.16324464307439246,0.18360655737704748,0.18473717150816749,0.5462708899858232,0.7856943259121129,0.8925999629607644,-0.00909000764724485,0.21411513733022283,0.6099221623586009,0.4843873940772859,-0.026081139449364767,0.7856943259121125,0.6998243339300623,0.5858328572315007,-0.08154100913168044,0.7959016393442605,0.3321753741518743,0.5462708899858234,-0.0588506870906869,0.3790490000814391,0.6658589244746486,0.22227212055499954,0.4622033856480507,-0.012881208507782174,0.2025547909172368,0.26272613415935486,0.24084759954022264,0.19983572924066811,-0.009090007647244856,-0.00909000764724485,0.33731800129080397,0.22891148591557162,0.5540031965672286,-0.015808226971548905,0.19983572924066817,0.7856943259121132,0.39021517731652994,-0.041143664644916964,0.32561085236755405,0.5864891772531958,-0.06814295863784885
Smart Watch_Q2_feat3,0.1745907118476185,-0.05074028088203554,0.22657700208969664,0.20417375615628292,0.07151157560433243,-0.027469756993927688,0.15705530272691806,0.3100580473608077,0.11271278726893028,-0.08661440498608049,0.13767304661448573,0.10905942369415338,0.055944535938673615,0.0784260784577107,-0.03378161067250318,0.0940074185486466,-0.0940074185486466,-0.009749496593677602,0.1714129001083611,0.256020365401343,0.25176493761294316,-0.027469756993927726,0.07151157560433218,0.12395542342863526,0.14045784889247023,-0.06524542853160249,0.09471646013398456,0.1264090622536989,0.15459399426485954,-0.07882727385926906,0.18050434584192745,0.0397010173302737,0.18446133505704188,-0.09552282979869815,0.125461680208487,0.11078745451896158,-0.00994693868771813,0.2298872961309652,0.07166177154807865,0.14739698671622026,0.18969552909202322,0.07061857285027837,0.25989778883532233,0.13413171214993166,-0.03378161067250313,0.0771718235679747,0.028573701495685454,0.19982286832174284,-0.05633650423593061,0.08242987652571798,0.2912980706739382,0.24446285331895057,-0.15030087792945923,0.0575343671665615,0.05937441798737435,-0.03040849831022207,0.3066719396108087,0.29711054507648865,0.6658589244746485,0.6658589244746485,0.2958575016211954,,0.3009792338975442,0.6658589244746485,1.0,-0.1158039099744757,0.2946623956483424,0.2825328165209376,0.3543285579140732,0.4842351581282274,-0.013651551872518259,0.29711054507648893,0.10855179104880659,0.24108720072187664,0.42188359422134364,0.6258164645751467,0.5943456513231642,-0.013651551872518259,0.2825328165209378,0.47669747361732706,0.4398274628347575,-0.039169167057334926,0.5149855259697321,0.4537452481828554,0.4819177482395147,0.10475704255439597,0.5265321411181887,0.44509346695573837,0.5812902937071013,-0.08838311679477649,0.29600994708182893,0.7146676852559236,0.29087908640867066,0.37174229904071193,-0.019345251725724436,0.2662613715016546,0.34804868047637283,0.31721078629777594,0.30953963668611756,0.29536994051448573,-0.013651551872518259,0.34354756995791463,0.2568338820099324,0.4537452481828553,-0.023741105496215092,0.3095396366861175,0.625816464575146,0.3799072557178955,-0.061790362992249416,0.31005804736080733,0.4565854085376278,0.04874221788010158
Smart Watch_Q2_feat5,0.08992253659942316,0.09504524572892256,-0.1955703520477845,-0.21054525261012386,-0.04819929813458936,0.00768164623878878,-0.16495159227938053,-0.18392874242619336,-0.11478530459000136,0.24006699489334252,-0.11326492798970941,0.0295091444837138,0.18591787429957718,-0.004089928238390908,-0.02191632957213527,0.11017244192165364,-0.11017244192165364,0.0037320708131625443,-0.02671517395414085,-0.10215379189143908,-0.10767483226093025,0.007681646238788789,0.184465488337386,-0.06323137048546329,-0.2751172885431471,0.11343326163765273,-0.2325536675078278,-0.1870726186411743,-0.08548140825543706,0.18187636401470203,-0.12160200420241772,-0.09528529117956759,-0.12764421536323445,0.1390876346825054,-0.06813309510139864,-0.13024305697287225,0.21321687743691764,-0.0827034051786833,-0.04359401744174708,0.08748426280272312,0.04874436289540075,0.041652156530440354,0.18228899388952657,-0.12120814619707762,0.04080971713432083,0.01591986146082309,0.04612671219767633,-0.13248858222040494,0.054981275040829,-0.038004511843512216,-0.14131068957439605,-0.07858507234865218,0.10636549475258293,-0.23759186417638944,-0.3313409813175283,0.38256959569367366,0.5017044785924201,0.7889803345689557,-0.07710906694556317,-0.07710906694556317,0.5267669745381708,,-0.12642443856668295,-0.07710906694556317,-0.1158039099744757,1.0,0.32587376091543613,0.5703882107513673,0.6925896386855098,0.15929135924803403,0.11788506860888581,0.7889803345689554,0.12860690808420722,0.6772590790693455,0.2511179152294612,0.010953270714006844,-0.06882755029954872,0.11788506860888581,0.5463769403410383,0.08978219057551537,0.265504242382674,0.33823699964852944,0.06550055886976015,0.1347779830921659,0.05029290593971415,0.7667219494609977,-0.008537075268973052,0.37657937771552896,0.13343593111628183,0.681158234620043,0.2655042423826739,-0.022183216521084608,0.7941318397552701,0.20257988362157664,0.1670518010142178,0.6501629703365646,0.6222997690905494,0.6872822836256289,0.6174817839451779,-0.03420499400050573,0.11788506860888581,0.44010902050998807,0.7757885168086922,0.08578569434771433,0.205011259995003,0.663855774052959,0.010953270714006562,0.3161886962412547,0.38865163721140933,0.38225849902586606,0.16082293741149978,0.6358655621517245
